Created as New Dataset,Sample 006 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3482.00,85.79
3481.00,85.61
3480.00,85.44
3479.00,85.29
3478.00,85.15
3477.00,85.00
3476.00,84.84
3475.00,84.68
3474.00,84.51
3473.00,84.33
3472.00,84.15
3471.00,83.96
3470.00,83.78
3469.00,83.60
3468.00,83.43
3467.00,83.27
3466.00,83.13
3465.00,82.98
3464.00,82.83
3463.00,82.66
3462.00,82.49
3461.00,82.31
3460.00,82.15
3459.00,81.99
3458.00,81.84
3457.00,81.69
3456.00,81.52
3455.00,81.36
3454.00,81.19
3453.00,81.03
3452.00,80.86
3451.00,80.69
3450.00,80.52
3449.00,80.34
3448.00,80.16
3447.00,79.98
3446.00,79.82
3445.00,79.67
3444.00,79.52
3443.00,79.36
3442.00,79.18
3441.00,79.00
3440.00,78.81
3439.00,78.61
3438.00,78.41
3437.00,78.22
3436.00,78.05
3435.00,77.89
3434.00,77.74
3433.00,77.59
3432.00,77.43
3431.00,77.26
3430.00,77.10
3429.00,76.94
3428.00,76.80
3427.00,76.67
3426.00,76.53
3425.00,76.38
3424.00,76.22
3423.00,76.05
3422.00,75.87
3421.00,75.70
3420.00,75.55
3419.00,75.41
3418.00,75.27
3417.00,75.11
3416.00,74.93
3415.00,74.74
3414.00,74.56
3413.00,74.39
3412.00,74.23
3411.00,74.08
3410.00,73.93
3409.00,73.79
3408.00,73.65
3407.00,73.51
3406.00,73.36
3405.00,73.19
3404.00,73.01
3403.00,72.83
3402.00,72.65
3401.00,72.49
3400.00,72.35
3399.00,72.22
3398.00,72.10
3397.00,71.97
3396.00,71.82
3395.00,71.67
3394.00,71.50
3393.00,71.34
3392.00,71.20
3391.00,71.08
3390.00,70.99
3389.00,70.90
3388.00,70.80
3387.00,70.68
3386.00,70.55
3385.00,70.42
3384.00,70.28
3383.00,70.13
3382.00,69.98
3381.00,69.84
3380.00,69.70
3379.00,69.57
3378.00,69.44
3377.00,69.31
3376.00,69.19
3375.00,69.07
3374.00,68.94
3373.00,68.80
3372.00,68.63
3371.00,68.47
3370.00,68.32
3369.00,68.18
3368.00,68.07
3367.00,67.98
3366.00,67.91
3365.00,67.84
3364.00,67.75
3363.00,67.65
3362.00,67.53
3361.00,67.41
3360.00,67.31
3359.00,67.23
3358.00,67.16
3357.00,67.07
3356.00,66.98
3355.00,66.87
3354.00,66.74
3353.00,66.60
3352.00,66.47
3351.00,66.35
3350.00,66.27
3349.00,66.21
3348.00,66.16
3347.00,66.09
3346.00,66.00
3345.00,65.89
3344.00,65.78
3343.00,65.68
3342.00,65.58
3341.00,65.49
3340.00,65.39
3339.00,65.30
3338.00,65.23
3337.00,65.19
3336.00,65.17
3335.00,65.15
3334.00,65.12
3333.00,65.07
3332.00,65.01
3331.00,64.94
3330.00,64.86
3329.00,64.77
3328.00,64.67
3327.00,64.58
3326.00,64.50
3325.00,64.45
3324.00,64.43
3323.00,64.41
3322.00,64.39
3321.00,64.37
3320.00,64.33
3319.00,64.30
3318.00,64.25
3317.00,64.21
3316.00,64.16
3315.00,64.11
3314.00,64.06
3313.00,64.00
3312.00,63.93
3311.00,63.85
3310.00,63.77
3309.00,63.70
3308.00,63.65
3307.00,63.62
3306.00,63.61
3305.00,63.62
3304.00,63.65
3303.00,63.69
3302.00,63.72
3301.00,63.74
3300.00,63.73
3299.00,63.69
3298.00,63.65
3297.00,63.60
3296.00,63.57
3295.00,63.55
3294.00,63.55
3293.00,63.56
3292.00,63.58
3291.00,63.63
3290.00,63.69
3289.00,63.75
3288.00,63.80
3287.00,63.82
3286.00,63.84
3285.00,63.85
3284.00,63.87
3283.00,63.89
3282.00,63.91
3281.00,63.94
3280.00,63.96
3279.00,63.98
3278.00,63.99
3277.00,63.99
3276.00,63.98
3275.00,63.98
3274.00,63.99
3273.00,64.01
3272.00,64.03
3271.00,64.08
3270.00,64.16
3269.00,64.26
3268.00,64.37
3267.00,64.47
3266.00,64.54
3265.00,64.61
3264.00,64.68
3263.00,64.74
3262.00,64.80
3261.00,64.87
3260.00,64.92
3259.00,64.97
3258.00,65.00
3257.00,65.04
3256.00,65.10
3255.00,65.18
3254.00,65.29
3253.00,65.40
3252.00,65.49
3251.00,65.56
3250.00,65.61
3249.00,65.64
3248.00,65.69
3247.00,65.76
3246.00,65.86
3245.00,66.00
3244.00,66.14
3243.00,66.28
3242.00,66.39
3241.00,66.50
3240.00,66.60
3239.00,66.69
3238.00,66.77
3237.00,66.84
3236.00,66.90
3235.00,66.96
3234.00,67.05
3233.00,67.18
3232.00,67.33
3231.00,67.50
3230.00,67.67
3229.00,67.82
3228.00,67.95
3227.00,68.08
3226.00,68.21
3225.00,68.34
3224.00,68.46
3223.00,68.59
3222.00,68.71
3221.00,68.82
3220.00,68.95
3219.00,69.08
3218.00,69.23
3217.00,69.38
3216.00,69.52
3215.00,69.67
3214.00,69.82
3213.00,69.98
3212.00,70.14
3211.00,70.30
3210.00,70.45
3209.00,70.59
3208.00,70.73
3207.00,70.87
3206.00,71.03
3205.00,71.19
3204.00,71.35
3203.00,71.51
3202.00,71.67
3201.00,71.84
3200.00,72.01
3199.00,72.18
3198.00,72.35
3197.00,72.52
3196.00,72.69
3195.00,72.85
3194.00,73.02
3193.00,73.18
3192.00,73.34
3191.00,73.51
3190.00,73.67
3189.00,73.85
3188.00,74.03
3187.00,74.21
3186.00,74.38
3185.00,74.56
3184.00,74.73
3183.00,74.90
3182.00,75.08
3181.00,75.25
3180.00,75.43
3179.00,75.61
3178.00,75.79
3177.00,75.98
3176.00,76.16
3175.00,76.34
3174.00,76.52
3173.00,76.70
3172.00,76.88
3171.00,77.06
3170.00,77.24
3169.00,77.41
3168.00,77.59
3167.00,77.77
3166.00,77.95
3165.00,78.13
3164.00,78.31
3163.00,78.49
3162.00,78.67
3161.00,78.85
3160.00,79.03
3159.00,79.20
3158.00,79.36
3157.00,79.52
3156.00,79.67
3155.00,79.82
3154.00,79.97
3153.00,80.13
3152.00,80.32
3151.00,80.53
3150.00,80.73
3149.00,80.93
3148.00,81.12
3147.00,81.30
3146.00,81.47
3145.00,81.64
3144.00,81.81
3143.00,81.97
3142.00,82.12
3141.00,82.26
3140.00,82.41
3139.00,82.58
3138.00,82.76
3137.00,82.95
3136.00,83.13
3135.00,83.30
3134.00,83.47
3133.00,83.63
3132.00,83.79
3131.00,83.94
3130.00,84.09
3129.00,84.26
3128.00,84.43
3127.00,84.59
3126.00,84.74
3125.00,84.89
3124.00,85.02
3123.00,85.15
3122.00,85.28
3121.00,85.41
3120.00,85.55
3119.00,85.70
3118.00,85.85
3117.00,86.00
3116.00,86.15
3115.00,86.31
3114.00,86.46
3113.00,86.61
3112.00,86.76
3111.00,86.89
3110.00,87.02
3109.00,87.15
3108.00,87.29
3107.00,87.44
3106.00,87.58
3105.00,87.72
3104.00,87.84
3103.00,87.97
3102.00,88.08
3101.00,88.21
3100.00,88.33
3099.00,88.46
3098.00,88.59
3097.00,88.72
3096.00,88.84
3095.00,88.96
3094.00,89.08
3093.00,89.18
3092.00,89.29
3091.00,89.39
3090.00,89.49
3089.00,89.60
3088.00,89.71
3087.00,89.82
3086.00,89.93
3085.00,90.03
3084.00,90.14
3083.00,90.24
3082.00,90.34
3081.00,90.44
3080.00,90.54
3079.00,90.64
3078.00,90.74
3077.00,90.85
3076.00,90.95
3075.00,91.05
3074.00,91.14
3073.00,91.23
3072.00,91.33
3071.00,91.41
3070.00,91.50
3069.00,91.58
3068.00,91.66
3067.00,91.74
3066.00,91.82
3065.00,91.91
3064.00,92.00
3063.00,92.08
3062.00,92.17
3061.00,92.25
3060.00,92.32
3059.00,92.39
3058.00,92.46
3057.00,92.53
3056.00,92.60
3055.00,92.67
3054.00,92.75
3053.00,92.82
3052.00,92.89
3051.00,92.95
3050.00,93.02
3049.00,93.08
3048.00,93.15
3047.00,93.21
3046.00,93.27
3045.00,93.33
3044.00,93.39
3043.00,93.45
3042.00,93.51
3041.00,93.57
3040.00,93.63
3039.00,93.69
3038.00,93.74
3037.00,93.79
3036.00,93.84
3035.00,93.89
3034.00,93.94
3033.00,93.99
3032.00,94.05
3031.00,94.09
3030.00,94.14
3029.00,94.19
3028.00,94.23
3027.00,94.28
3026.00,94.32
3025.00,94.36
3024.00,94.39
3023.00,94.43
3022.00,94.46
3021.00,94.49
3020.00,94.53
3019.00,94.56
3018.00,94.59
3017.00,94.62
3016.00,94.65
3015.00,94.68
3014.00,94.70
3013.00,94.72
3012.00,94.74
3011.00,94.75
3010.00,94.76
3009.00,94.77
3008.00,94.77
3007.00,94.77
3006.00,94.77
3005.00,94.77
3004.00,94.76
3003.00,94.75
3002.00,94.74
3001.00,94.72
3000.00,94.70
2999.00,94.68
2998.00,94.65
2997.00,94.62
2996.00,94.58
2995.00,94.54
2994.00,94.50
2993.00,94.45
2992.00,94.39
2991.00,94.33
2990.00,94.25
2989.00,94.17
2988.00,94.08
2987.00,93.97
2986.00,93.85
2985.00,93.71
2984.00,93.55
2983.00,93.37
2982.00,93.19
2981.00,93.02
2980.00,92.85
2979.00,92.68
2978.00,92.50
2977.00,92.32
2976.00,92.12
2975.00,91.90
2974.00,91.66
2973.00,91.40
2972.00,91.14
2971.00,90.88
2970.00,90.62
2969.00,90.36
2968.00,90.09
2967.00,89.81
2966.00,89.53
2965.00,89.25
2964.00,88.97
2963.00,88.69
2962.00,88.41
2961.00,88.13
2960.00,87.86
2959.00,87.59
2958.00,87.32
2957.00,87.06
2956.00,86.80
2955.00,86.55
2954.00,86.31
2953.00,86.07
2952.00,85.84
2951.00,85.62
2950.00,85.40
2949.00,85.20
2948.00,85.00
2947.00,84.81
2946.00,84.64
2945.00,84.47
2944.00,84.31
2943.00,84.17
2942.00,84.04
2941.00,83.92
2940.00,83.81
2939.00,83.71
2938.00,83.64
2937.00,83.57
2936.00,83.53
2935.00,83.50
2934.00,83.49
2933.00,83.50
2932.00,83.53
2931.00,83.57
2930.00,83.63
2929.00,83.70
2928.00,83.80
2927.00,83.90
2926.00,84.02
2925.00,84.15
2924.00,84.29
2923.00,84.43
2922.00,84.58
2921.00,84.73
2920.00,84.89
2919.00,85.04
2918.00,85.19
2917.00,85.34
2916.00,85.47
2915.00,85.60
2914.00,85.72
2913.00,85.83
2912.00,85.93
2911.00,86.02
2910.00,86.09
2909.00,86.15
2908.00,86.19
2907.00,86.22
2906.00,86.24
2905.00,86.24
2904.00,86.23
2903.00,86.19
2902.00,86.14
2901.00,86.08
2900.00,86.00
2899.00,85.90
2898.00,85.79
2897.00,85.67
2896.00,85.53
2895.00,85.38
2894.00,85.21
2893.00,85.05
2892.00,84.88
2891.00,84.71
2890.00,84.54
2889.00,84.37
2888.00,84.22
2887.00,84.07
2886.00,83.93
2885.00,83.81
2884.00,83.71
2883.00,83.63
2882.00,83.57
2881.00,83.53
2880.00,83.52
2879.00,83.53
2878.00,83.57
2877.00,83.63
2876.00,83.73
2875.00,83.85
2874.00,83.98
2873.00,84.14
2872.00,84.31
2871.00,84.51
2870.00,84.71
2869.00,84.93
2868.00,85.16
2867.00,85.40
2866.00,85.64
2865.00,85.88
2864.00,86.12
2863.00,86.36
2862.00,86.60
2861.00,86.84
2860.00,87.07
2859.00,87.30
2858.00,87.51
2857.00,87.72
2856.00,87.91
2855.00,88.10
2854.00,88.29
2853.00,88.47
2852.00,88.64
2851.00,88.81
2850.00,88.97
2849.00,89.13
2848.00,89.27
2847.00,89.40
2846.00,89.53
2845.00,89.65
2844.00,89.78
2843.00,89.91
2842.00,90.04
2841.00,90.17
2840.00,90.29
2839.00,90.41
2838.00,90.53
2837.00,90.64
2836.00,90.75
2835.00,90.86
2834.00,90.96
2833.00,91.06
2832.00,91.17
2831.00,91.27
2830.00,91.37
2829.00,91.47
2828.00,91.57
2827.00,91.67
2826.00,91.77
2825.00,91.87
2824.00,91.97
2823.00,92.07
2822.00,92.16
2821.00,92.25
2820.00,92.34
2819.00,92.43
2818.00,92.52
2817.00,92.61
2816.00,92.69
2815.00,92.78
2814.00,92.86
2813.00,92.95
2812.00,93.04
2811.00,93.12
2810.00,93.20
2809.00,93.27
2808.00,93.34
2807.00,93.41
2806.00,93.47
2805.00,93.54
2804.00,93.61
2803.00,93.68
2802.00,93.75
2801.00,93.81
2800.00,93.88
2799.00,93.95
2798.00,94.01
2797.00,94.07
2796.00,94.12
2795.00,94.17
2794.00,94.22
2793.00,94.28
2792.00,94.34
2791.00,94.39
2790.00,94.44
2789.00,94.49
2788.00,94.53
2787.00,94.57
2786.00,94.60
2785.00,94.64
