Created as New Dataset,Sample 001 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
3219.00,65.39
3218.00,65.48
3217.00,65.57
3216.00,65.66
3215.00,65.75
3214.00,65.84
3213.00,65.94
3212.00,66.04
3211.00,66.14
3210.00,66.24
3209.00,66.33
3208.00,66.43
3207.00,66.53
3206.00,66.63
3205.00,66.74
3204.00,66.85
3203.00,66.96
3202.00,67.07
3201.00,67.19
3200.00,67.31
3199.00,67.42
3198.00,67.54
3197.00,67.66
3196.00,67.78
3195.00,67.90
3194.00,68.02
3193.00,68.14
3192.00,68.26
3191.00,68.39
3190.00,68.51
3189.00,68.65
3188.00,68.78
3187.00,68.92
3186.00,69.06
3185.00,69.19
3184.00,69.33
3183.00,69.47
3182.00,69.61
3181.00,69.75
3180.00,69.89
3179.00,70.04
3178.00,70.18
3177.00,70.32
3176.00,70.47
3175.00,70.62
3174.00,70.76
3173.00,70.91
3172.00,71.06
3171.00,71.21
3170.00,71.36
3169.00,71.51
3168.00,71.66
3167.00,71.81
3166.00,71.96
3165.00,72.11
3164.00,72.26
3163.00,72.41
3162.00,72.57
3161.00,72.73
3160.00,72.88
3159.00,73.03
3158.00,73.18
3157.00,73.33
3156.00,73.47
3155.00,73.61
3154.00,73.74
3153.00,73.88
3152.00,74.04
3151.00,74.22
3150.00,74.40
3149.00,74.58
3148.00,74.75
3147.00,74.92
3146.00,75.08
3145.00,75.23
3144.00,75.39
3143.00,75.54
3142.00,75.68
3141.00,75.82
3140.00,75.97
3139.00,76.12
3138.00,76.28
3137.00,76.46
3136.00,76.63
3135.00,76.79
3134.00,76.95
3133.00,77.11
3132.00,77.26
3131.00,77.40
3130.00,77.55
3129.00,77.71
3128.00,77.86
3127.00,78.02
3126.00,78.18
3125.00,78.33
3124.00,78.47
3123.00,78.61
3122.00,78.74
3121.00,78.88
3120.00,79.02
3119.00,79.16
3118.00,79.30
3117.00,79.46
3116.00,79.61
3115.00,79.77
3114.00,79.92
3113.00,80.08
3112.00,80.23
3111.00,80.37
3110.00,80.50
3109.00,80.64
3108.00,80.79
3107.00,80.94
3106.00,81.09
3105.00,81.24
3104.00,81.37
3103.00,81.50
3102.00,81.63
3101.00,81.76
3100.00,81.89
3099.00,82.03
3098.00,82.17
3097.00,82.31
3096.00,82.45
3095.00,82.58
3094.00,82.71
3093.00,82.84
3092.00,82.96
3091.00,83.08
3090.00,83.20
3089.00,83.33
3088.00,83.46
3087.00,83.59
3086.00,83.71
3085.00,83.84
3084.00,83.96
3083.00,84.08
3082.00,84.20
3081.00,84.33
3080.00,84.45
3079.00,84.57
3078.00,84.70
3077.00,84.83
3076.00,84.97
3075.00,85.09
3074.00,85.22
3073.00,85.34
3072.00,85.46
3071.00,85.58
3070.00,85.69
3069.00,85.80
3068.00,85.91
3067.00,86.03
3066.00,86.15
3065.00,86.27
3064.00,86.39
3063.00,86.51
3062.00,86.63
3061.00,86.75
3060.00,86.86
3059.00,86.97
3058.00,87.08
3057.00,87.19
3056.00,87.30
3055.00,87.41
3054.00,87.52
3053.00,87.63
3052.00,87.73
3051.00,87.83
3050.00,87.94
3049.00,88.05
3048.00,88.16
3047.00,88.26
3046.00,88.36
3045.00,88.46
3044.00,88.56
3043.00,88.66
3042.00,88.76
3041.00,88.86
3040.00,88.96
3039.00,89.06
3038.00,89.15
3037.00,89.25
3036.00,89.34
3035.00,89.43
3034.00,89.52
3033.00,89.61
3032.00,89.70
3031.00,89.80
3030.00,89.89
3029.00,89.98
3028.00,90.07
3027.00,90.15
3026.00,90.24
3025.00,90.32
3024.00,90.40
3023.00,90.48
3022.00,90.56
3021.00,90.65
3020.00,90.73
3019.00,90.81
3018.00,90.88
3017.00,90.96
3016.00,91.04
3015.00,91.11
3014.00,91.19
3013.00,91.26
3012.00,91.33
3011.00,91.40
3010.00,91.48
3009.00,91.55
3008.00,91.62
3007.00,91.69
3006.00,91.75
3005.00,91.82
3004.00,91.88
3003.00,91.94
3002.00,92.01
3001.00,92.07
3000.00,92.13
2999.00,92.19
2998.00,92.24
2997.00,92.30
2996.00,92.35
2995.00,92.41
2994.00,92.46
2993.00,92.51
2992.00,92.55
2991.00,92.59
2990.00,92.64
2989.00,92.68
2988.00,92.72
2987.00,92.77
2986.00,92.81
2985.00,92.85
2984.00,92.89
2983.00,92.93
2982.00,92.97
2981.00,93.00
2980.00,93.03
2979.00,93.05
2978.00,93.07
2977.00,93.09
2976.00,93.12
2975.00,93.14
2974.00,93.16
2973.00,93.18
2972.00,93.20
2971.00,93.21
2970.00,93.23
2969.00,93.25
2968.00,93.26
2967.00,93.27
2966.00,93.29
2965.00,93.30
2964.00,93.32
2963.00,93.34
2962.00,93.35
2961.00,93.37
2960.00,93.38
2959.00,93.40
2958.00,93.42
2957.00,93.43
2956.00,93.46
2955.00,93.48
2954.00,93.50
2953.00,93.52
2952.00,93.54
2951.00,93.56
2950.00,93.59
2949.00,93.61
2948.00,93.64
2947.00,93.67
2946.00,93.69
2945.00,93.72
2944.00,93.75
2943.00,93.77
2942.00,93.80
2941.00,93.84
2940.00,93.87
2939.00,93.91
2938.00,93.95
2937.00,93.99
2936.00,94.04
2935.00,94.09
2934.00,94.13
2933.00,94.18
2932.00,94.24
2931.00,94.29
2930.00,94.34
2929.00,94.39
2928.00,94.44
2927.00,94.49
2926.00,94.53
2925.00,94.58
2924.00,94.63
2923.00,94.68
2922.00,94.73
2921.00,94.78
2920.00,94.83
2919.00,94.88
2918.00,94.93
2917.00,94.98
2916.00,95.02
2915.00,95.06
2914.00,95.09
2913.00,95.13
2912.00,95.16
2911.00,95.18
2910.00,95.21
2909.00,95.23
2908.00,95.26
2907.00,95.28
2906.00,95.30
2905.00,95.32
2904.00,95.34
2903.00,95.35
2902.00,95.36
2901.00,95.38
2900.00,95.39
2899.00,95.41
2898.00,95.42
2897.00,95.43
2896.00,95.44
2895.00,95.45
2894.00,95.46
2893.00,95.47
2892.00,95.49
2891.00,95.50
2890.00,95.52
2889.00,95.54
2888.00,95.56
2887.00,95.59
2886.00,95.61
2885.00,95.64
2884.00,95.67
2883.00,95.70
2882.00,95.74
2881.00,95.77
2880.00,95.81
2879.00,95.84
2878.00,95.88
2877.00,95.92
2876.00,95.96
2875.00,96.01
2874.00,96.05
2873.00,96.08
2872.00,96.11
2871.00,96.14
2870.00,96.17
2869.00,96.20
2868.00,96.24
2867.00,96.27
2866.00,96.30
2865.00,96.33
2864.00,96.36
2863.00,96.38
2862.00,96.41
2861.00,96.44
2860.00,96.47
2859.00,96.49
2858.00,96.52
2857.00,96.54
2856.00,96.56
2855.00,96.58
2854.00,96.60
2853.00,96.62
2852.00,96.65
2851.00,96.68
2850.00,96.71
2849.00,96.74
2848.00,96.77
2847.00,96.79
2846.00,96.81
2845.00,96.84
2844.00,96.87
2843.00,96.90
2842.00,96.93
2841.00,96.96
2840.00,96.99
2839.00,97.02
2838.00,97.04
2837.00,97.06
2836.00,97.07
2835.00,97.10
2834.00,97.12
2833.00,97.14
2832.00,97.16
2831.00,97.18
2830.00,97.20
2829.00,97.22
2828.00,97.25
2827.00,97.27
2826.00,97.29
2825.00,97.31
2824.00,97.33
2823.00,97.35
2822.00,97.37
2821.00,97.39
2820.00,97.41
2819.00,97.43
2818.00,97.45
2817.00,97.46
2816.00,97.48
2815.00,97.50
2814.00,97.52
2813.00,97.54
2812.00,97.56
2811.00,97.58
2810.00,97.59
2809.00,97.61
2808.00,97.62
2807.00,97.63
2806.00,97.65
2805.00,97.67
2804.00,97.68
2803.00,97.70
2802.00,97.71
2801.00,97.72
2800.00,97.74
2799.00,97.76
2798.00,97.77
2797.00,97.78
2796.00,97.79
2795.00,97.80
2794.00,97.82
2793.00,97.83
2792.00,97.85
2791.00,97.87
2790.00,97.88
2789.00,97.89
2788.00,97.90
2787.00,97.91
2786.00,97.92
2785.00,97.93
2784.00,97.95
2783.00,97.96
2782.00,97.97
2781.00,97.98
2780.00,97.99
2779.00,98.00
2778.00,98.01
2777.00,98.02
2776.00,98.04
2775.00,98.05
2774.00,98.06
2773.00,98.07
2772.00,98.08
2771.00,98.09
2770.00,98.09
2769.00,98.10
2768.00,98.11
2767.00,98.11
2766.00,98.12
2765.00,98.13
2764.00,98.14
2763.00,98.15
2762.00,98.16
2761.00,98.17
2760.00,98.18
2759.00,98.19
2758.00,98.20
2757.00,98.21
2756.00,98.22
2755.00,98.22
2754.00,98.23
2753.00,98.24
2752.00,98.25
2751.00,98.26
2750.00,98.27
2749.00,98.28
2748.00,98.28
2747.00,98.29
2746.00,98.30
2745.00,98.30
2744.00,98.31
2743.00,98.31
2742.00,98.32
2741.00,98.33
2740.00,98.34
2739.00,98.34
2738.00,98.35
2737.00,98.36
2736.00,98.36
2735.00,98.37
2734.00,98.38
2733.00,98.38
2732.00,98.39
2731.00,98.40
2730.00,98.40
2729.00,98.41
2728.00,98.42
2727.00,98.43
2726.00,98.44
2725.00,98.44
2724.00,98.45
2723.00,98.46
2722.00,98.46
2721.00,98.47
2720.00,98.47
2719.00,98.47
2718.00,98.48
2717.00,98.49
2716.00,98.49
2715.00,98.50
2714.00,98.50
2713.00,98.51
2712.00,98.51
2711.00,98.52
2710.00,98.52
2709.00,98.53
2708.00,98.53
2707.00,98.54
2706.00,98.54
2705.00,98.55
2704.00,98.55
2703.00,98.56
2702.00,98.56
2701.00,98.57
2700.00,98.57
2699.00,98.57
2698.00,98.58
2697.00,98.58
2696.00,98.59
2695.00,98.59
2694.00,98.59
2693.00,98.59
2692.00,98.60
2691.00,98.60
2690.00,98.60
2689.00,98.61
2688.00,98.61
2687.00,98.62
2686.00,98.62
2685.00,98.63
2684.00,98.63
2683.00,98.63
2682.00,98.64
2681.00,98.64
2680.00,98.64
2679.00,98.65
2678.00,98.65
2677.00,98.65
2676.00,98.66
2675.00,98.66
2674.00,98.66
2673.00,98.66
2672.00,98.67
2671.00,98.67
2670.00,98.67
2669.00,98.67
2668.00,98.67
2667.00,98.67
2666.00,98.68
2665.00,98.68
2664.00,98.68
2663.00,98.69
2662.00,98.69
2661.00,98.70
2660.00,98.70
2659.00,98.71
2658.00,98.71
2657.00,98.72
2656.00,98.72
2655.00,98.72
2654.00,98.72
2653.00,98.72
2652.00,98.73
2651.00,98.73
2650.00,98.73
2649.00,98.74
2648.00,98.74
2647.00,98.74
2646.00,98.75
2645.00,98.75
2644.00,98.75
2643.00,98.76
2642.00,98.76
2641.00,98.76
2640.00,98.77
2639.00,98.77
2638.00,98.77
2637.00,98.78
2636.00,98.78
2635.00,98.78
2634.00,98.79
2633.00,98.79
2632.00,98.79
2631.00,98.79
2630.00,98.80
2629.00,98.80
2628.00,98.80
2627.00,98.80
2626.00,98.81
2625.00,98.81
2624.00,98.81
2623.00,98.81
2622.00,98.81
2621.00,98.81
2620.00,98.82
2619.00,98.82
2618.00,98.82
2617.00,98.82
2616.00,98.83
2615.00,98.83
2614.00,98.84
2613.00,98.84
2612.00,98.84
2611.00,98.84
2610.00,98.84
2609.00,98.84
2608.00,98.85
2607.00,98.85
2606.00,98.85
2605.00,98.85
2604.00,98.85
2603.00,98.86
2602.00,98.86
2601.00,98.86
2600.00,98.86
2599.00,98.86
2598.00,98.86
2597.00,98.86
2596.00,98.86
2595.00,98.86
2594.00,98.86
2593.00,98.86
2592.00,98.86
2591.00,98.86
2590.00,98.86
2589.00,98.87
2588.00,98.87
2587.00,98.87
2586.00,98.87
2585.00,98.87
2584.00,98.87
2583.00,98.87
2582.00,98.87
2581.00,98.87
2580.00,98.87
2579.00,98.87
2578.00,98.86
2577.00,98.86
2576.00,98.86
2575.00,98.86
2574.00,98.86
2573.00,98.86
2572.00,98.86
2571.00,98.86
2570.00,98.86
2569.00,98.86
2568.00,98.86
2567.00,98.86
2566.00,98.87
2565.00,98.87
2564.00,98.87
2563.00,98.87
2562.00,98.87
2561.00,98.86
2560.00,98.86
2559.00,98.86
2558.00,98.86
2557.00,98.86
2556.00,98.86
2555.00,98.86
2554.00,98.86
2553.00,98.85
2552.00,98.85
2551.00,98.85
2550.00,98.85
2549.00,98.85
2548.00,98.85
2547.00,98.85
2546.00,98.85
2545.00,98.85
2544.00,98.85
2543.00,98.84
2542.00,98.84
2541.00,98.84
2540.00,98.84
2539.00,98.84
2538.00,98.84
2537.00,98.84
2536.00,98.84
2535.00,98.84
2534.00,98.84
2533.00,98.84
2532.00,98.83
2531.00,98.83
2530.00,98.83
2529.00,98.83
2528.00,98.83
2527.00,98.83
2526.00,98.83
2525.00,98.83
2524.00,98.83
2523.00,98.83
2522.00,98.82
2521.00,98.82
2520.00,98.82
2519.00,98.82
2518.00,98.82
2517.00,98.82
2516.00,98.82
2515.00,98.82
2514.00,98.82
2513.00,98.82
2512.00,98.82
2511.00,98.81
2510.00,98.81
2509.00,98.80
2508.00,98.80
2507.00,98.81
2506.00,98.81
2505.00,98.81
2504.00,98.80
2503.00,98.80
2502.00,98.79
2501.00,98.79
2500.00,98.79
2499.00,98.79
2498.00,98.79
2497.00,98.78
2496.00,98.78
2495.00,98.78
2494.00,98.79
2493.00,98.79
2492.00,98.79
2491.00,98.79
2490.00,98.79
2489.00,98.78
2488.00,98.78
2487.00,98.77
2486.00,98.77
2485.00,98.77
2484.00,98.77
2483.00,98.78
2482.00,98.78
2481.00,98.78
