Created as New Dataset,Sample 008 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3301.00,63.83
3300.00,63.82
3299.00,63.80
3298.00,63.77
3297.00,63.74
3296.00,63.72
3295.00,63.71
3294.00,63.70
3293.00,63.71
3292.00,63.72
3291.00,63.76
3290.00,63.80
3289.00,63.84
3288.00,63.86
3287.00,63.87
3286.00,63.88
3285.00,63.88
3284.00,63.89
3283.00,63.89
3282.00,63.90
3281.00,63.91
3280.00,63.91
3279.00,63.91
3278.00,63.91
3277.00,63.89
3276.00,63.88
3275.00,63.87
3274.00,63.87
3273.00,63.87
3272.00,63.87
3271.00,63.89
3270.00,63.93
3269.00,63.99
3268.00,64.05
3267.00,64.11
3266.00,64.15
3265.00,64.18
3264.00,64.21
3263.00,64.24
3262.00,64.27
3261.00,64.29
3260.00,64.31
3259.00,64.32
3258.00,64.33
3257.00,64.34
3256.00,64.36
3255.00,64.40
3254.00,64.46
3253.00,64.52
3252.00,64.57
3251.00,64.60
3250.00,64.62
3249.00,64.63
3248.00,64.64
3247.00,64.67
3246.00,64.73
3245.00,64.81
3244.00,64.89
3243.00,64.97
3242.00,65.04
3241.00,65.10
3240.00,65.16
3239.00,65.21
3238.00,65.25
3237.00,65.28
3236.00,65.30
3235.00,65.32
3234.00,65.37
3233.00,65.44
3232.00,65.53
3231.00,65.64
3230.00,65.75
3229.00,65.85
3228.00,65.94
3227.00,66.02
3226.00,66.10
3225.00,66.17
3224.00,66.25
3223.00,66.32
3222.00,66.39
3221.00,66.45
3220.00,66.53
3219.00,66.62
3218.00,66.71
3217.00,66.81
3216.00,66.90
3215.00,66.99
3214.00,67.09
3213.00,67.20
3212.00,67.31
3211.00,67.41
3210.00,67.51
3209.00,67.60
3208.00,67.70
3207.00,67.79
3206.00,67.90
3205.00,68.01
3204.00,68.12
3203.00,68.23
3202.00,68.34
3201.00,68.46
3200.00,68.57
3199.00,68.69
3198.00,68.81
3197.00,68.93
3196.00,69.06
3195.00,69.17
3194.00,69.29
3193.00,69.40
3192.00,69.51
3191.00,69.62
3190.00,69.74
3189.00,69.87
3188.00,70.00
3187.00,70.14
3186.00,70.27
3185.00,70.40
3184.00,70.53
3183.00,70.66
3182.00,70.79
3181.00,70.92
3180.00,71.05
3179.00,71.18
3178.00,71.33
3177.00,71.47
3176.00,71.62
3175.00,71.76
3174.00,71.90
3173.00,72.04
3172.00,72.17
3171.00,72.31
3170.00,72.45
3169.00,72.59
3168.00,72.73
3167.00,72.87
3166.00,73.01
3165.00,73.16
3164.00,73.30
3163.00,73.44
3162.00,73.58
