Created as New Dataset,Sample 000 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
3182.00,67.35
3181.00,67.50
3180.00,67.65
3179.00,67.81
3178.00,67.96
3177.00,68.12
3176.00,68.28
3175.00,68.43
3174.00,68.59
3173.00,68.75
3172.00,68.91
3171.00,69.07
3170.00,69.24
3169.00,69.40
3168.00,69.56
3167.00,69.72
3166.00,69.88
3165.00,70.05
3164.00,70.21
3163.00,70.38
3162.00,70.54
3161.00,70.71
3160.00,70.88
3159.00,71.05
3158.00,71.21
3157.00,71.36
3156.00,71.50
3155.00,71.63
3154.00,71.77
3153.00,71.92
3152.00,72.10
3151.00,72.29
3150.00,72.50
3149.00,72.70
3148.00,72.89
3147.00,73.07
3146.00,73.24
3145.00,73.41
3144.00,73.58
3143.00,73.73
3142.00,73.88
3141.00,74.02
3140.00,74.16
3139.00,74.32
3138.00,74.51
3137.00,74.71
3136.00,74.91
3135.00,75.09
3134.00,75.27
3133.00,75.43
3132.00,75.58
3131.00,75.74
3130.00,75.90
3129.00,76.07
3128.00,76.24
3127.00,76.42
3126.00,76.58
3125.00,76.74
3124.00,76.89
3123.00,77.02
3122.00,77.16
3121.00,77.29
3120.00,77.43
3119.00,77.58
3118.00,77.74
3117.00,77.90
3116.00,78.08
3115.00,78.26
3114.00,78.44
3113.00,78.61
3112.00,78.77
3111.00,78.92
3110.00,79.06
3109.00,79.21
3108.00,79.36
3107.00,79.53
3106.00,79.70
3105.00,79.86
3104.00,80.01
3103.00,80.15
3102.00,80.28
3101.00,80.42
3100.00,80.56
3099.00,80.71
3098.00,80.87
3097.00,81.03
3096.00,81.18
3095.00,81.32
3094.00,81.45
3093.00,81.58
3092.00,81.70
3091.00,81.82
3090.00,81.95
3089.00,82.08
3088.00,82.22
3087.00,82.36
3086.00,82.49
3085.00,82.61
3084.00,82.74
3083.00,82.87
3082.00,83.00
3081.00,83.12
3080.00,83.25
3079.00,83.38
3078.00,83.52
3077.00,83.67
3076.00,83.82
3075.00,83.97
3074.00,84.11
3073.00,84.24
3072.00,84.37
3071.00,84.49
3070.00,84.60
3069.00,84.72
3068.00,84.83
3067.00,84.95
3066.00,85.08
3065.00,85.22
3064.00,85.35
3063.00,85.48
3062.00,85.61
3061.00,85.73
3060.00,85.85
3059.00,85.96
3058.00,86.07
3057.00,86.18
3056.00,86.30
3055.00,86.41
3054.00,86.53
3053.00,86.64
3052.00,86.75
3051.00,86.86
3050.00,86.97
3049.00,87.09
3048.00,87.20
3047.00,87.30
3046.00,87.40
3045.00,87.50
3044.00,87.59
3043.00,87.69
3042.00,87.80
3041.00,87.91
3040.00,88.03
3039.00,88.14
3038.00,88.25
3037.00,88.35
3036.00,88.43
3035.00,88.52
3034.00,88.61
3033.00,88.71
3032.00,88.81
3031.00,88.92
3030.00,89.03
3029.00,89.13
3028.00,89.23
3027.00,89.32
3026.00,89.40
3025.00,89.48
3024.00,89.57
3023.00,89.66
3022.00,89.75
3021.00,89.83
3020.00,89.91
3019.00,89.99
3018.00,90.06
3017.00,90.14
3016.00,90.21
3015.00,90.28
3014.00,90.36
3013.00,90.44
3012.00,90.52
3011.00,90.61
3010.00,90.70
3009.00,90.78
3008.00,90.87
3007.00,90.95
3006.00,91.02
3005.00,91.10
3004.00,91.17
3003.00,91.24
3002.00,91.31
3001.00,91.38
3000.00,91.44
2999.00,91.49
2998.00,91.55
2997.00,91.62
2996.00,91.68
2995.00,91.75
2994.00,91.81
2993.00,91.87
2992.00,91.93
2991.00,92.00
2990.00,92.07
2989.00,92.13
2988.00,92.19
2987.00,92.25
2986.00,92.31
2985.00,92.36
2984.00,92.42
2983.00,92.48
2982.00,92.54
2981.00,92.60
2980.00,92.65
2979.00,92.70
2978.00,92.75
2977.00,92.80
2976.00,92.86
2975.00,92.91
2974.00,92.96
2973.00,93.01
2972.00,93.07
2971.00,93.12
2970.00,93.17
2969.00,93.22
2968.00,93.26
2967.00,93.30
2966.00,93.33
2965.00,93.37
2964.00,93.40
2963.00,93.44
2962.00,93.49
2961.00,93.53
2960.00,93.58
2959.00,93.63
2958.00,93.67
2957.00,93.71
2956.00,93.75
2955.00,93.79
2954.00,93.83
2953.00,93.87
2952.00,93.91
2951.00,93.96
2950.00,94.01
2949.00,94.05
2948.00,94.09
2947.00,94.13
2946.00,94.16
2945.00,94.20
2944.00,94.24
2943.00,94.28
2942.00,94.32
2941.00,94.37
2940.00,94.41
2939.00,94.44
2938.00,94.47
2937.00,94.50
2936.00,94.53
2935.00,94.57
2934.00,94.61
2933.00,94.64
2932.00,94.67
2931.00,94.69
2930.00,94.73
2929.00,94.76
2928.00,94.80
2927.00,94.83
2926.00,94.87
2925.00,94.90
2924.00,94.93
2923.00,94.96
2922.00,94.99
2921.00,95.02
2920.00,95.05
2919.00,95.08
2918.00,95.11
2917.00,95.14
2916.00,95.19
2915.00,95.23
2914.00,95.29
2913.00,95.34
2912.00,95.39
2911.00,95.45
2910.00,95.50
2909.00,95.54
2908.00,95.59
2907.00,95.63
2906.00,95.67
2905.00,95.70
2904.00,95.74
2903.00,95.78
2902.00,95.81
2901.00,95.84
2900.00,95.87
2899.00,95.90
2898.00,95.92
2897.00,95.95
2896.00,95.98
2895.00,96.01
2894.00,96.04
2893.00,96.06
2892.00,96.09
2891.00,96.12
2890.00,96.15
2889.00,96.18
2888.00,96.20
2887.00,96.23
2886.00,96.25
2885.00,96.28
2884.00,96.30
2883.00,96.32
2882.00,96.35
2881.00,96.37
2880.00,96.39
2879.00,96.42
2878.00,96.44
2877.00,96.46
2876.00,96.48
2875.00,96.50
2874.00,96.52
2873.00,96.54
2872.00,96.56
2871.00,96.59
2870.00,96.62
2869.00,96.64
2868.00,96.67
2867.00,96.69
2866.00,96.71
2865.00,96.73
2864.00,96.75
2863.00,96.76
2862.00,96.78
2861.00,96.79
2860.00,96.80
2859.00,96.81
2858.00,96.83
2857.00,96.84
2856.00,96.85
2855.00,96.86
2854.00,96.87
2853.00,96.87
2852.00,96.88
2851.00,96.89
2850.00,96.90
2849.00,96.92
2848.00,96.94
2847.00,96.98
2846.00,97.02
2845.00,97.06
2844.00,97.09
2843.00,97.12
2842.00,97.14
2841.00,97.16
2840.00,97.18
2839.00,97.20
2838.00,97.23
2837.00,97.25
2836.00,97.27
2835.00,97.28
2834.00,97.30
2833.00,97.31
2832.00,97.33
2831.00,97.34
2830.00,97.36
2829.00,97.37
2828.00,97.38
2827.00,97.40
2826.00,97.41
2825.00,97.42
2824.00,97.43
2823.00,97.44
2822.00,97.46
2821.00,97.47
2820.00,97.48
2819.00,97.49
2818.00,97.51
2817.00,97.52
2816.00,97.53
2815.00,97.54
2814.00,97.55
2813.00,97.56
2812.00,97.58
2811.00,97.59
2810.00,97.60
2809.00,97.61
2808.00,97.62
2807.00,97.63
2806.00,97.64
2805.00,97.65
2804.00,97.66
2803.00,97.67
2802.00,97.68
2801.00,97.69
2800.00,97.70
2799.00,97.71
2798.00,97.71
2797.00,97.72
2796.00,97.73
2795.00,97.74
2794.00,97.76
2793.00,97.77
2792.00,97.78
2791.00,97.79
2790.00,97.80
2789.00,97.81
2788.00,97.82
2787.00,97.83
2786.00,97.84
2785.00,97.85
2784.00,97.85
2783.00,97.86
2782.00,97.87
2781.00,97.87
2780.00,97.88
2779.00,97.89
2778.00,97.90
2777.00,97.91
2776.00,97.92
2775.00,97.92
2774.00,97.93
2773.00,97.95
2772.00,97.95
2771.00,97.96
2770.00,97.97
2769.00,97.97
2768.00,97.98
2767.00,97.99
2766.00,98.00
2765.00,98.01
2764.00,98.01
2763.00,98.02
2762.00,98.03
2761.00,98.03
2760.00,98.03
2759.00,98.04
2758.00,98.05
2757.00,98.05
2756.00,98.06
2755.00,98.07
2754.00,98.07
2753.00,98.08
2752.00,98.09
2751.00,98.09
2750.00,98.10
2749.00,98.10
2748.00,98.11
2747.00,98.11
2746.00,98.12
2745.00,98.13
2744.00,98.14
2743.00,98.14
2742.00,98.15
2741.00,98.16
2740.00,98.16
2739.00,98.17
2738.00,98.17
2737.00,98.17
2736.00,98.18
2735.00,98.18
2734.00,98.19
2733.00,98.20
2732.00,98.20
2731.00,98.21
2730.00,98.21
2729.00,98.22
2728.00,98.22
2727.00,98.22
2726.00,98.23
2725.00,98.23
2724.00,98.24
2723.00,98.24
2722.00,98.25
2721.00,98.25
2720.00,98.26
2719.00,98.26
2718.00,98.27
2717.00,98.27
2716.00,98.27
2715.00,98.27
2714.00,98.28
2713.00,98.28
2712.00,98.29
2711.00,98.29
2710.00,98.29
2709.00,98.30
2708.00,98.30
2707.00,98.30
2706.00,98.31
2705.00,98.31
2704.00,98.31
2703.00,98.32
2702.00,98.32
2701.00,98.33
2700.00,98.33
2699.00,98.33
2698.00,98.34
2697.00,98.34
2696.00,98.34
2695.00,98.35
2694.00,98.35
2693.00,98.35
2692.00,98.35
2691.00,98.35
2690.00,98.36
2689.00,98.36
2688.00,98.37
2687.00,98.37
2686.00,98.37
2685.00,98.38
2684.00,98.38
2683.00,98.38
2682.00,98.38
2681.00,98.39
2680.00,98.39
2679.00,98.39
2678.00,98.39
2677.00,98.39
2676.00,98.39
2675.00,98.39
2674.00,98.40
2673.00,98.40
2672.00,98.40
2671.00,98.41
2670.00,98.41
2669.00,98.41
2668.00,98.42
2667.00,98.42
