Created as New Dataset,Sample 000 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
3463.00,99.89
3462.00,99.89
3461.00,99.89
3460.00,99.89
3459.00,99.89
3458.00,99.89
3457.00,99.89
3456.00,99.89
3455.00,99.88
3454.00,99.88
3453.00,99.88
3452.00,99.88
3451.00,99.88
3450.00,99.87
3449.00,99.87
3448.00,99.87
3447.00,99.87
3446.00,99.87
3445.00,99.87
3444.00,99.87
3443.00,99.87
3442.00,99.86
3441.00,99.86
3440.00,99.86
3439.00,99.87
3438.00,99.87
3437.00,99.88
3436.00,99.88
3435.00,99.88
3434.00,99.88
3433.00,99.88
3432.00,99.88
3431.00,99.88
3430.00,99.87
3429.00,99.87
3428.00,99.87
3427.00,99.86
3426.00,99.86
3425.00,99.85
3424.00,99.85
3423.00,99.85
3422.00,99.84
3421.00,99.84
3420.00,99.83
3419.00,99.84
3418.00,99.84
3417.00,99.84
3416.00,99.84
3415.00,99.84
3414.00,99.84
3413.00,99.85
3412.00,99.85
3411.00,99.85
3410.00,99.85
3409.00,99.85
3408.00,99.85
3407.00,99.85
3406.00,99.85
3405.00,99.85
3404.00,99.85
3403.00,99.85
3402.00,99.85
3401.00,99.85
3400.00,99.84
3399.00,99.84
3398.00,99.83
3397.00,99.83
3396.00,99.84
3395.00,99.84
3394.00,99.83
3393.00,99.83
3392.00,99.83
3391.00,99.83
3390.00,99.83
3389.00,99.83
3388.00,99.83
3387.00,99.83
3386.00,99.83
3385.00,99.83
3384.00,99.83
3383.00,99.82
3382.00,99.82
3381.00,99.82
3380.00,99.82
3379.00,99.82
3378.00,99.82
3377.00,99.82
3376.00,99.82
3375.00,99.82
3374.00,99.82
3373.00,99.81
3372.00,99.82
3371.00,99.82
3370.00,99.82
3369.00,99.82
3368.00,99.81
3367.00,99.81
3366.00,99.81
3365.00,99.81
3364.00,99.80
3363.00,99.80
3362.00,99.79
3361.00,99.79
3360.00,99.79
3359.00,99.79
3358.00,99.79
3357.00,99.79
3356.00,99.79
3355.00,99.79
3354.00,99.80
3353.00,99.80
3352.00,99.80
3351.00,99.80
3350.00,99.79
3349.00,99.79
3348.00,99.79
3347.00,99.79
3346.00,99.80
3345.00,99.80
3344.00,99.80
3343.00,99.79
3342.00,99.79
3341.00,99.78
3340.00,99.78
3339.00,99.78
3338.00,99.78
3337.00,99.78
3336.00,99.78
3335.00,99.77
3334.00,99.77
3333.00,99.77
3332.00,99.77
3331.00,99.78
3330.00,99.77
3329.00,99.77
3328.00,99.78
3327.00,99.78
3326.00,99.78
3325.00,99.78
3324.00,99.78
3323.00,99.77
3322.00,99.76
3321.00,99.76
3320.00,99.76
3319.00,99.76
3318.00,99.76
3317.00,99.76
3316.00,99.76
3315.00,99.76
3314.00,99.76
3313.00,99.76
3312.00,99.76
3311.00,99.75
3310.00,99.75
3309.00,99.75
3308.00,99.76
3307.00,99.76
3306.00,99.76
3305.00,99.76
3304.00,99.76
3303.00,99.76
3302.00,99.76
3301.00,99.76
3300.00,99.76
3299.00,99.76
3298.00,99.76
3297.00,99.77
3296.00,99.77
3295.00,99.77
3294.00,99.77
3293.00,99.76
3292.00,99.76
3291.00,99.76
3290.00,99.75
3289.00,99.75
3288.00,99.75
3287.00,99.75
3286.00,99.75
3285.00,99.75
3284.00,99.75
3283.00,99.76
3282.00,99.76
3281.00,99.75
3280.00,99.75
3279.00,99.75
3278.00,99.75
3277.00,99.75
3276.00,99.75
3275.00,99.75
3274.00,99.75
3273.00,99.75
3272.00,99.76
3271.00,99.76
3270.00,99.76
3269.00,99.76
3268.00,99.76
3267.00,99.75
3266.00,99.75
3265.00,99.75
3264.00,99.75
3263.00,99.76
3262.00,99.76
3261.00,99.76
3260.00,99.76
3259.00,99.77
3258.00,99.77
3257.00,99.77
3256.00,99.77
3255.00,99.77
3254.00,99.77
3253.00,99.77
3252.00,99.77
3251.00,99.77
3250.00,99.77
3249.00,99.77
3248.00,99.78
3247.00,99.78
3246.00,99.78
3245.00,99.78
3244.00,99.78
3243.00,99.78
3242.00,99.78
3241.00,99.78
3240.00,99.78
3239.00,99.78
3238.00,99.78
3237.00,99.79
3236.00,99.79
3235.00,99.80
3234.00,99.80
3233.00,99.80
3232.00,99.79
3231.00,99.79
3230.00,99.79
3229.00,99.79
3228.00,99.80
3227.00,99.80
3226.00,99.80
3225.00,99.79
3224.00,99.79
3223.00,99.78
3222.00,99.78
3221.00,99.78
3220.00,99.78
3219.00,99.78
3218.00,99.78
3217.00,99.78
3216.00,99.79
3215.00,99.79
3214.00,99.80
3213.00,99.80
3212.00,99.80
3211.00,99.80
3210.00,99.80
3209.00,99.80
3208.00,99.80
3207.00,99.80
3206.00,99.80
3205.00,99.80
3204.00,99.80
3203.00,99.80
3202.00,99.80
3201.00,99.80
3200.00,99.80
3199.00,99.81
3198.00,99.81
3197.00,99.81
3196.00,99.81
3195.00,99.81
3194.00,99.81
3193.00,99.81
3192.00,99.81
3191.00,99.81
3190.00,99.81
3189.00,99.82
3188.00,99.82
3187.00,99.82
3186.00,99.82
3185.00,99.82
3184.00,99.82
3183.00,99.82
3182.00,99.82
3181.00,99.82
3180.00,99.82
3179.00,99.82
3178.00,99.82
3177.00,99.82
3176.00,99.82
3175.00,99.82
3174.00,99.83
3173.00,99.83
3172.00,99.83
3171.00,99.84
3170.00,99.84
3169.00,99.84
3168.00,99.84
3167.00,99.84
3166.00,99.84
3165.00,99.84
3164.00,99.85
3163.00,99.84
3162.00,99.84
3161.00,99.84
3160.00,99.83
3159.00,99.83
3158.00,99.84
3157.00,99.84
3156.00,99.84
3155.00,99.84
3154.00,99.84
3153.00,99.85
3152.00,99.86
3151.00,99.86
3150.00,99.86
3149.00,99.86
3148.00,99.85
3147.00,99.85
3146.00,99.85
3145.00,99.86
3144.00,99.85
3143.00,99.85
3142.00,99.85
3141.00,99.86
3140.00,99.86
3139.00,99.86
3138.00,99.86
3137.00,99.86
3136.00,99.86
3135.00,99.86
3134.00,99.86
3133.00,99.86
3132.00,99.86
3131.00,99.86
3130.00,99.86
3129.00,99.86
3128.00,99.86
3127.00,99.86
3126.00,99.86
3125.00,99.86
3124.00,99.86
3123.00,99.86
3122.00,99.86
3121.00,99.86
3120.00,99.87
3119.00,99.87
3118.00,99.87
3117.00,99.87
3116.00,99.87
3115.00,99.87
3114.00,99.86
3113.00,99.86
3112.00,99.86
3111.00,99.86
3110.00,99.86
3109.00,99.86
3108.00,99.86
3107.00,99.86
3106.00,99.86
3105.00,99.86
3104.00,99.86
3103.00,99.86
3102.00,99.86
3101.00,99.85
3100.00,99.85
3099.00,99.85
3098.00,99.84
3097.00,99.84
3096.00,99.84
3095.00,99.84
3094.00,99.84
3093.00,99.84
3092.00,99.85
3091.00,99.85
3090.00,99.86
3089.00,99.86
3088.00,99.86
3087.00,99.86
3086.00,99.85
3085.00,99.85
3084.00,99.85
3083.00,99.86
3082.00,99.86
3081.00,99.86
3080.00,99.86
3079.00,99.86
3078.00,99.86
3077.00,99.86
3076.00,99.85
3075.00,99.85
3074.00,99.85
3073.00,99.85
3072.00,99.85
3071.00,99.85
3070.00,99.85
3069.00,99.85
3068.00,99.85
3067.00,99.84
3066.00,99.84
3065.00,99.84
3064.00,99.84
3063.00,99.84
3062.00,99.85
3061.00,99.85
3060.00,99.85
3059.00,99.84
3058.00,99.85
3057.00,99.85
3056.00,99.85
3055.00,99.85
3054.00,99.85
3053.00,99.85
3052.00,99.86
3051.00,99.86
3050.00,99.86
3049.00,99.86
3048.00,99.86
3047.00,99.86
3046.00,99.86
3045.00,99.86
3044.00,99.87
3043.00,99.87
3042.00,99.86
3041.00,99.86
3040.00,99.86
3039.00,99.86
3038.00,99.86
3037.00,99.87
3036.00,99.87
3035.00,99.87
3034.00,99.87
3033.00,99.87
3032.00,99.87
3031.00,99.86
3030.00,99.86
3029.00,99.86
3028.00,99.86
3027.00,99.86
3026.00,99.87
3025.00,99.87
3024.00,99.87
3023.00,99.86
3022.00,99.86
3021.00,99.86
3020.00,99.87
3019.00,99.87
3018.00,99.88
3017.00,99.88
3016.00,99.88
3015.00,99.88
3014.00,99.88
3013.00,99.87
3012.00,99.87
3011.00,99.87
3010.00,99.87
3009.00,99.87
3008.00,99.87
3007.00,99.87
3006.00,99.87
3005.00,99.87
3004.00,99.87
3003.00,99.88
3002.00,99.88
3001.00,99.88
3000.00,99.88
2999.00,99.88
2998.00,99.88
2997.00,99.87
2996.00,99.87
2995.00,99.87
2994.00,99.87
2993.00,99.87
2992.00,99.87
2991.00,99.87
2990.00,99.87
2989.00,99.86
2988.00,99.86
2987.00,99.86
2986.00,99.86
2985.00,99.85
2984.00,99.85
2983.00,99.85
2982.00,99.86
2981.00,99.85
2980.00,99.85
2979.00,99.85
2978.00,99.85
2977.00,99.85
2976.00,99.85
2975.00,99.85
2974.00,99.85
2973.00,99.85
2972.00,99.85
2971.00,99.85
2970.00,99.85
2969.00,99.85
2968.00,99.85
2967.00,99.85
2966.00,99.85
2965.00,99.85
2964.00,99.84
2963.00,99.84
2962.00,99.84
2961.00,99.84
2960.00,99.84
2959.00,99.84
2958.00,99.84
2957.00,99.84
2956.00,99.84
2955.00,99.84
2954.00,99.84
2953.00,99.84
2952.00,99.84
2951.00,99.84
2950.00,99.84
2949.00,99.84
2948.00,99.84
2947.00,99.84
2946.00,99.84
2945.00,99.84
2944.00,99.84
2943.00,99.84
2942.00,99.84
2941.00,99.84
2940.00,99.84
2939.00,99.84
2938.00,99.84
2937.00,99.84
2936.00,99.84
2935.00,99.84
2934.00,99.84
2933.00,99.84
2932.00,99.85
2931.00,99.85
2930.00,99.86
2929.00,99.86
2928.00,99.86
2927.00,99.86
2926.00,99.86
2925.00,99.86
2924.00,99.86
2923.00,99.86
2922.00,99.86
2921.00,99.86
2920.00,99.86
2919.00,99.86
2918.00,99.86
2917.00,99.86
2916.00,99.86
2915.00,99.86
2914.00,99.86
2913.00,99.86
2912.00,99.86
2911.00,99.86
2910.00,99.86
2909.00,99.86
2908.00,99.86
2907.00,99.86
2906.00,99.86
2905.00,99.87
2904.00,99.87
2903.00,99.87
2902.00,99.87
2901.00,99.87
2900.00,99.87
2899.00,99.87
2898.00,99.88
2897.00,99.88
2896.00,99.88
2895.00,99.87
2894.00,99.87
2893.00,99.87
2892.00,99.87
2891.00,99.87
2890.00,99.87
2889.00,99.87
2888.00,99.87
2887.00,99.87
2886.00,99.87
2885.00,99.87
2884.00,99.87
2883.00,99.87
2882.00,99.87
2881.00,99.87
2880.00,99.86
2879.00,99.86
2878.00,99.86
2877.00,99.86
2876.00,99.87
2875.00,99.87
2874.00,99.87
2873.00,99.88
2872.00,99.88
2871.00,99.88
2870.00,99.88
2869.00,99.88
2868.00,99.88
2867.00,99.88
2866.00,99.88
2865.00,99.88
2864.00,99.88
2863.00,99.88
2862.00,99.88
2861.00,99.88
2860.00,99.88
2859.00,99.88
2858.00,99.89
2857.00,99.89
2856.00,99.89
2855.00,99.89
2854.00,99.88
2853.00,99.89
2852.00,99.89
2851.00,99.89
2850.00,99.89
2849.00,99.89
2848.00,99.89
2847.00,99.89
2846.00,99.89
2845.00,99.89
2844.00,99.89
2843.00,99.89
2842.00,99.89
2841.00,99.89
2840.00,99.89
2839.00,99.90
2838.00,99.90
2837.00,99.90
2836.00,99.90
2835.00,99.90
2834.00,99.90
2833.00,99.90
2832.00,99.90
2831.00,99.90
2830.00,99.90
2829.00,99.90
2828.00,99.90
2827.00,99.90
2826.00,99.90
2825.00,99.90
2824.00,99.90
2823.00,99.90
2822.00,99.90
2821.00,99.90
2820.00,99.89
2819.00,99.89
2818.00,99.89
2817.00,99.90
2816.00,99.90
2815.00,99.90
2814.00,99.90
2813.00,99.90
2812.00,99.90
2811.00,99.90
2810.00,99.90
2809.00,99.90
2808.00,99.90
2807.00,99.90
2806.00,99.90
2805.00,99.90
2804.00,99.90
2803.00,99.89
2802.00,99.89
2801.00,99.89
2800.00,99.90
2799.00,99.90
2798.00,99.90
2797.00,99.90
2796.00,99.90
2795.00,99.90
2794.00,99.90
2793.00,99.90
2792.00,99.90
2791.00,99.90
2790.00,99.90
2789.00,99.90
2788.00,99.90
2787.00,99.90
2786.00,99.90
2785.00,99.90
2784.00,99.90
2783.00,99.90
2782.00,99.90
2781.00,99.90
2780.00,99.90
2779.00,99.90
2778.00,99.90
2777.00,99.90
2776.00,99.90
2775.00,99.90
2774.00,99.90
2773.00,99.90
2772.00,99.90
2771.00,99.90
2770.00,99.90
2769.00,99.90
2768.00,99.90
2767.00,99.90
2766.00,99.90
2765.00,99.90
2764.00,99.90
2763.00,99.90
2762.00,99.90
2761.00,99.90
2760.00,99.90
2759.00,99.90
2758.00,99.90
2757.00,99.90
2756.00,99.90
2755.00,99.90
2754.00,99.90
2753.00,99.90
2752.00,99.90
2751.00,99.90
2750.00,99.90
2749.00,99.90
2748.00,99.90
2747.00,99.90
2746.00,99.90
2745.00,99.91
2744.00,99.91
2743.00,99.91
2742.00,99.91
2741.00,99.90
2740.00,99.90
2739.00,99.90
2738.00,99.90
2737.00,99.90
2736.00,99.90
2735.00,99.90
2734.00,99.90
2733.00,99.90
2732.00,99.90
2731.00,99.90
2730.00,99.90
2729.00,99.90
2728.00,99.90
2727.00,99.90
2726.00,99.91
2725.00,99.91
2724.00,99.91
2723.00,99.91
2722.00,99.91
2721.00,99.91
2720.00,99.91
2719.00,99.91
2718.00,99.90
2717.00,99.91
2716.00,99.91
2715.00,99.91
2714.00,99.91
2713.00,99.91
2712.00,99.91
2711.00,99.91
2710.00,99.91
2709.00,99.91
2708.00,99.91
2707.00,99.91
2706.00,99.91
2705.00,99.90
2704.00,99.90
2703.00,99.90
2702.00,99.91
2701.00,99.91
2700.00,99.91
2699.00,99.91
2698.00,99.91
2697.00,99.90
2696.00,99.90
2695.00,99.90
2694.00,99.91
2693.00,99.91
2692.00,99.91
2691.00,99.91
2690.00,99.91
2689.00,99.91
2688.00,99.90
2687.00,99.90
2686.00,99.90
2685.00,99.90
2684.00,99.90
2683.00,99.90
2682.00,99.90
2681.00,99.91
2680.00,99.91
2679.00,99.90
2678.00,99.90
2677.00,99.90
2676.00,99.90
2675.00,99.91
2674.00,99.91
2673.00,99.91
2672.00,99.91
2671.00,99.91
2670.00,99.91
2669.00,99.91
2668.00,99.90
2667.00,99.90
2666.00,99.90
2665.00,99.90
2664.00,99.90
2663.00,99.90
2662.00,99.90
2661.00,99.90
2660.00,99.90
2659.00,99.90
2658.00,99.90
2657.00,99.90
2656.00,99.90
2655.00,99.90
2654.00,99.90
2653.00,99.90
2652.00,99.89
2651.00,99.89
2650.00,99.89
2649.00,99.89
2648.00,99.89
2647.00,99.89
2646.00,99.89
2645.00,99.89
2644.00,99.89
2643.00,99.89
2642.00,99.89
2641.00,99.89
2640.00,99.89
2639.00,99.89
2638.00,99.89
2637.00,99.89
2636.00,99.89
2635.00,99.89
2634.00,99.89
2633.00,99.89
2632.00,99.89
2631.00,99.89
2630.00,99.89
2629.00,99.90
2628.00,99.90
2627.00,99.90
2626.00,99.90
2625.00,99.90
2624.00,99.90
2623.00,99.90
2622.00,99.89
2621.00,99.89
2620.00,99.89
2619.00,99.89
2618.00,99.89
2617.00,99.89
2616.00,99.89
2615.00,99.89
2614.00,99.90
2613.00,99.90
2612.00,99.90
2611.00,99.89
2610.00,99.89
2609.00,99.89
2608.00,99.88
2607.00,99.88
2606.00,99.88
2605.00,99.89
2604.00,99.89
2603.00,99.89
2602.00,99.88
2601.00,99.88
2600.00,99.89
2599.00,99.89
2598.00,99.89
2597.00,99.89
2596.00,99.89
2595.00,99.89
2594.00,99.89
2593.00,99.89
2592.00,99.90
2591.00,99.90
2590.00,99.89
2589.00,99.89
2588.00,99.89
2587.00,99.88
2586.00,99.88
2585.00,99.88
2584.00,99.88
2583.00,99.89
2582.00,99.89
2581.00,99.89
2580.00,99.89
2579.00,99.89
2578.00,99.89
2577.00,99.89
2576.00,99.89
2575.00,99.88
2574.00,99.88
2573.00,99.88
2572.00,99.88
2571.00,99.88
2570.00,99.89
2569.00,99.89
2568.00,99.89
2567.00,99.89
2566.00,99.89
2565.00,99.88
2564.00,99.88
2563.00,99.88
2562.00,99.88
2561.00,99.88
2560.00,99.88
2559.00,99.88
2558.00,99.88
2557.00,99.88
2556.00,99.88
2555.00,99.88
2554.00,99.88
2553.00,99.88
2552.00,99.89
2551.00,99.89
2550.00,99.89
2549.00,99.89
2548.00,99.89
2547.00,99.89
2546.00,99.89
2545.00,99.89
2544.00,99.89
2543.00,99.89
2542.00,99.89
2541.00,99.89
2540.00,99.89
2539.00,99.89
2538.00,99.89
2537.00,99.89
2536.00,99.89
2535.00,99.89
2534.00,99.89
2533.00,99.89
2532.00,99.88
2531.00,99.88
2530.00,99.88
2529.00,99.88
2528.00,99.88
2527.00,99.88
2526.00,99.88
2525.00,99.88
2524.00,99.89
2523.00,99.89
2522.00,99.89
2521.00,99.89
2520.00,99.89
2519.00,99.89
2518.00,99.89
2517.00,99.89
2516.00,99.89
2515.00,99.89
2514.00,99.89
2513.00,99.89
2512.00,99.88
2511.00,99.88
2510.00,99.88
2509.00,99.88
2508.00,99.88
2507.00,99.88
2506.00,99.88
2505.00,99.88
2504.00,99.88
2503.00,99.89
2502.00,99.89
2501.00,99.89
2500.00,99.88
2499.00,99.88
2498.00,99.87
2497.00,99.88
2496.00,99.88
2495.00,99.88
2494.00,99.89
2493.00,99.89
2492.00,99.89
2491.00,99.89
2490.00,99.89
2489.00,99.88
2488.00,99.88
2487.00,99.88
2486.00,99.88
2485.00,99.89
2484.00,99.88
2483.00,99.88
2482.00,99.88
2481.00,99.88
2480.00,99.88
2479.00,99.88
2478.00,99.88
2477.00,99.89
2476.00,99.89
2475.00,99.88
2474.00,99.88
2473.00,99.88
2472.00,99.88
2471.00,99.88
2470.00,99.88
2469.00,99.89
2468.00,99.89
2467.00,99.89
2466.00,99.89
2465.00,99.89
2464.00,99.89
2463.00,99.88
2462.00,99.88
