Created as New Dataset,Sample 004 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2834.00,100.58
2833.00,100.58
2832.00,100.58
2831.00,100.58
2830.00,100.58
2829.00,100.58
2828.00,100.58
2827.00,100.58
2826.00,100.58
2825.00,100.58
2824.00,100.58
2823.00,100.58
2822.00,100.58
2821.00,100.58
2820.00,100.58
2819.00,100.58
2818.00,100.58
2817.00,100.58
2816.00,100.58
2815.00,100.58
2814.00,100.58
2813.00,100.58
2812.00,100.58
2811.00,100.58
2810.00,100.58
2809.00,100.58
2808.00,100.58
2807.00,100.58
2806.00,100.57
2805.00,100.57
2804.00,100.57
2803.00,100.57
2802.00,100.57
2801.00,100.57
2800.00,100.57
2799.00,100.58
2798.00,100.58
2797.00,100.58
2796.00,100.58
2795.00,100.58
2794.00,100.57
2793.00,100.57
2792.00,100.57
2791.00,100.57
2790.00,100.57
2789.00,100.57
2788.00,100.57
2787.00,100.57
2786.00,100.57
2785.00,100.57
2784.00,100.57
2783.00,100.57
2782.00,100.57
2781.00,100.57
2780.00,100.57
2779.00,100.57
2778.00,100.57
2777.00,100.57
2776.00,100.57
2775.00,100.57
2774.00,100.57
2773.00,100.57
2772.00,100.57
2771.00,100.57
2770.00,100.57
2769.00,100.57
2768.00,100.57
2767.00,100.57
2766.00,100.57
2765.00,100.56
2764.00,100.56
2763.00,100.56
2762.00,100.56
2761.00,100.56
2760.00,100.56
2759.00,100.56
2758.00,100.56
2757.00,100.56
2756.00,100.56
2755.00,100.56
2754.00,100.56
2753.00,100.56
2752.00,100.56
2751.00,100.56
2750.00,100.56
2749.00,100.56
2748.00,100.56
2747.00,100.56
2746.00,100.56
2745.00,100.56
2744.00,100.56
2743.00,100.56
2742.00,100.56
2741.00,100.56
2740.00,100.56
2739.00,100.56
2738.00,100.56
2737.00,100.56
2736.00,100.56
2735.00,100.56
2734.00,100.56
2733.00,100.56
2732.00,100.56
2731.00,100.56
2730.00,100.56
2729.00,100.56
2728.00,100.56
2727.00,100.56
2726.00,100.56
2725.00,100.56
2724.00,100.56
2723.00,100.56
2722.00,100.56
2721.00,100.56
2720.00,100.55
2719.00,100.55
2718.00,100.55
2717.00,100.55
2716.00,100.55
2715.00,100.55
2714.00,100.56
2713.00,100.56
2712.00,100.56
2711.00,100.55
2710.00,100.55
2709.00,100.55
2708.00,100.55
2707.00,100.55
2706.00,100.55
2705.00,100.55
2704.00,100.55
2703.00,100.55
2702.00,100.55
2701.00,100.55
2700.00,100.55
2699.00,100.56
2698.00,100.55
2697.00,100.55
2696.00,100.55
2695.00,100.55
2694.00,100.54
2693.00,100.54
2692.00,100.55
2691.00,100.55
2690.00,100.55
2689.00,100.55
2688.00,100.55
2687.00,100.55
2686.00,100.55
2685.00,100.55
2684.00,100.55
2683.00,100.55
2682.00,100.55
2681.00,100.55
2680.00,100.55
2679.00,100.55
2678.00,100.54
2677.00,100.54
2676.00,100.54
2675.00,100.54
2674.00,100.54
2673.00,100.55
2672.00,100.55
2671.00,100.55
2670.00,100.55
2669.00,100.55
2668.00,100.54
2667.00,100.54
2666.00,100.54
2665.00,100.54
2664.00,100.54
2663.00,100.53
2662.00,100.53
2661.00,100.53
2660.00,100.53
2659.00,100.53
2658.00,100.53
2657.00,100.53
2656.00,100.53
2655.00,100.53
2654.00,100.53
2653.00,100.53
2652.00,100.53
2651.00,100.53
2650.00,100.52
2649.00,100.52
2648.00,100.52
2647.00,100.52
2646.00,100.52
2645.00,100.52
2644.00,100.52
2643.00,100.52
2642.00,100.52
2641.00,100.52
2640.00,100.52
2639.00,100.52
2638.00,100.52
2637.00,100.52
2636.00,100.52
2635.00,100.52
2634.00,100.52
2633.00,100.52
2632.00,100.52
2631.00,100.52
2630.00,100.52
2629.00,100.52
2628.00,100.53
2627.00,100.53
2626.00,100.52
2625.00,100.52
2624.00,100.52
2623.00,100.52
2622.00,100.52
2621.00,100.52
2620.00,100.52
2619.00,100.52
2618.00,100.52
2617.00,100.52
2616.00,100.52
2615.00,100.52
2614.00,100.52
2613.00,100.52
2612.00,100.52
2611.00,100.52
2610.00,100.51
2609.00,100.51
2608.00,100.51
2607.00,100.51
2606.00,100.51
2605.00,100.51
2604.00,100.51
2603.00,100.51
2602.00,100.51
2601.00,100.51
2600.00,100.51
2599.00,100.51
2598.00,100.51
2597.00,100.51
2596.00,100.51
2595.00,100.51
2594.00,100.51
2593.00,100.51
2592.00,100.51
2591.00,100.51
2590.00,100.51
2589.00,100.51
2588.00,100.51
2587.00,100.51
2586.00,100.51
2585.00,100.51
2584.00,100.51
2583.00,100.51
2582.00,100.51
2581.00,100.52
2580.00,100.52
2579.00,100.51
2578.00,100.51
2577.00,100.51
2576.00,100.51
2575.00,100.51
2574.00,100.50
2573.00,100.50
2572.00,100.50
2571.00,100.50
2570.00,100.50
2569.00,100.51
2568.00,100.51
2567.00,100.52
2566.00,100.52
2565.00,100.52
2564.00,100.51
2563.00,100.51
2562.00,100.51
2561.00,100.51
2560.00,100.50
2559.00,100.50
2558.00,100.51
2557.00,100.50
2556.00,100.50
2555.00,100.50
2554.00,100.50
2553.00,100.51
2552.00,100.51
2551.00,100.51
2550.00,100.51
2549.00,100.51
2548.00,100.51
2547.00,100.51
2546.00,100.51
2545.00,100.51
2544.00,100.51
2543.00,100.51
2542.00,100.51
2541.00,100.51
2540.00,100.51
2539.00,100.51
2538.00,100.51
2537.00,100.51
2536.00,100.51
2535.00,100.51
2534.00,100.51
2533.00,100.51
2532.00,100.51
2531.00,100.51
2530.00,100.51
2529.00,100.51
2528.00,100.51
2527.00,100.50
2526.00,100.50
2525.00,100.51
2524.00,100.51
2523.00,100.51
2522.00,100.51
2521.00,100.51
2520.00,100.51
2519.00,100.51
2518.00,100.51
2517.00,100.51
2516.00,100.51
2515.00,100.51
2514.00,100.51
2513.00,100.51
2512.00,100.51
2511.00,100.50
2510.00,100.50
2509.00,100.50
2508.00,100.50
2507.00,100.50
2506.00,100.50
2505.00,100.51
2504.00,100.50
2503.00,100.50
2502.00,100.50
2501.00,100.50
2500.00,100.49
2499.00,100.50
2498.00,100.50
2497.00,100.50
2496.00,100.50
2495.00,100.50
2494.00,100.51
2493.00,100.51
2492.00,100.51
2491.00,100.51
2490.00,100.51
2489.00,100.50
2488.00,100.50
2487.00,100.49
2486.00,100.49
2485.00,100.49
2484.00,100.50
2483.00,100.50
2482.00,100.50
2481.00,100.50
2480.00,100.50
2479.00,100.50
2478.00,100.50
2477.00,100.50
2476.00,100.50
2475.00,100.50
2474.00,100.50
2473.00,100.50
2472.00,100.50
2471.00,100.50
2470.00,100.50
2469.00,100.50
2468.00,100.50
2467.00,100.50
2466.00,100.50
2465.00,100.50
2464.00,100.50
2463.00,100.50
2462.00,100.50
