Time,Extension,Load,Length,Width,Thickness,CS Area,Strain,Stress
(s),(mm),(N),(mm),(mm),(mm),(mm^2),(mm/mm),(MPa)
,50.94032,2.7323,,,,,3.065796364,1.874005487
,51.24035,2.76613,,,,,3.08398,1.897208505
,51.54029,2.7821,,,,,3.102158182,1.908161866
,51.84025,2.79951,,,,,3.120337576,1.920102881
,52.14031,2.81882,,,,,3.13852303,1.933347051
,52.4403,2.83684,,,,,3.156704242,1.945706447
,52.74025,2.84578,,,,,3.17488303,1.951838134
,53.04029,2.86647,,,,,3.193067273,1.966028807
,53.34027,2.87325,,,,,3.211247879,1.970679012
,53.64035,2.89821,,,,,3.229434545,1.987798354
,53.9403,2.93186,,,,,3.247613333,2.010877915
,54.24017,2.94409,,,,,3.265787273,2.019266118
,54.54035,2.9583,,,,,3.28398,2.029012346
,54.84038,2.96742,,,,,3.302163636,2.03526749
,55.14026,2.96451,,,,,3.320338182,2.033271605
,55.44022,2.9799,,,,,3.338517576,2.04382716
,55.74033,3.01579,,,,,3.356706061,2.068443073
,56.04025,3.04568,,,,,3.37488303,2.088943759
,56.34029,3.06233,,,,,3.393067273,2.100363512
,56.64022,3.09056,,,,,3.411244848,2.119725652
,56.94028,3.07494,,,,,3.429430303,2.109012346
,57.24032,3.09476,,,,,3.447614545,2.12260631
,57.5403,3.1304,,,,,3.465795152,2.147050754
,57.84025,3.12215,,,,,3.483973939,2.141392318
,58.14028,3.15193,,,,,3.502157576,2.161817558
,58.44033,3.17467,,,,,3.520342424,2.177414266
,58.74028,3.17669,,,,,3.538521212,2.178799726
,59.04025,3.20996,,,,,3.556701212,2.201618656
,59.34033,3.22032,,,,,3.574887879,2.20872428
,59.64032,3.24294,,,,,3.593069091,2.224238683
,59.94029,3.26179,,,,,3.611249091,2.237167353
,60.24025,3.27625,,,,,3.629428485,2.247085048
,60.54028,3.28302,,,,,3.647612121,2.251728395
,60.84029,3.30664,,,,,3.665794545,2.267928669
,61.14032,3.32209,,,,,3.683978182,2.278525377
,61.44021,3.33759,,,,,3.702153333,2.289156379
,61.74026,3.34368,,,,,3.720338182,2.293333333
,62.04036,3.37036,,,,,3.738526061,2.311632373
,62.34034,3.39326,,,,,3.756706667,2.32733882
,62.64022,3.42176,,,,,3.774881212,2.346886145
,62.94034,3.44538,,,,,3.793070303,2.36308642
,63.24031,3.44953,,,,,3.811250303,2.365932785
,63.54029,3.4423,,,,,3.829430909,2.360973937
,63.8403,3.47626,,,,,3.847613333,2.384266118
,64.1403,3.49605,,,,,3.865795152,2.397839506
,64.44027,3.51698,,,,,3.883975152,2.412194787
,64.74033,3.55065,,,,,3.902160606,2.435288066
,65.0402,3.56155,,,,,3.920334545,2.44276406
,65.34025,3.57249,,,,,3.938519394,2.45026749
,65.64033,3.57638,,,,,3.956706061,2.452935528
,65.94027,3.58158,,,,,3.974884242,2.456502058
,66.24021,3.61259,,,,,3.993062424,2.477770919
,66.54026,3.61257,,,,,4.011247273,2.477757202
,66.84031,3.6519,,,,,4.029432121,2.50473251
,67.14034,3.67753,,,,,4.047615758,2.522311385
,67.4403,3.69693,,,,,4.065795152,2.535617284
,67.74027,3.69731,,,,,4.083975152,2.535877915
,68.04028,3.72281,,,,,4.102157576,2.553367627
,68.3403,3.74697,,,,,4.120340606,2.569938272
,68.6403,3.74209,,,,,4.138522424,2.566591221
,68.94028,3.76705,,,,,4.15670303,2.583710562
,69.2403,3.78278,,,,,4.174886061,2.594499314
,69.54028,3.79853,,,,,4.193066667,2.605301783
,69.84026,3.84164,,,,,4.211247273,2.634869684
,70.14025,3.84704,,,,,4.229428485,2.638573388
,70.44029,3.84533,,,,,4.247612727,2.637400549
,70.74038,3.86922,,,,,4.2658,2.653786008
,71.04018,3.88595,,,,,4.283969697,2.665260631
,71.27727,2.66271,,,,,4.298338788,1.82627572
,71.28027,0.64589,,,,,4.298520606,0.4429972565
,71.28326,-0.77559,,,,,4.298701818,-0.5319547325
,71.28927,0.12202,,,,,4.299066061,0.08368998628
,71.29526,-0.18659,,,,,4.299429091,-0.1279766804
,71.30125,0.10868,,,,,4.299792121,0.07454046639
,71.30726,-0.07359,,,,,4.300156364,-0.05047325103
,71.31325,0.12247,,,,,4.300519394,0.08399862826
,71.31625,-0.01699,,,,,4.300701212,-0.01165294925
,71.31925,-0.19002,,,,,4.30088303,-0.1303292181
,71.32224,0.03002,,,,,4.301064242,0.02058984911
,71.32524,0.22294,,,,,4.301246061,0.1529080933
,71.32825,-0.03858,,,,,4.301428485,-0.02646090535
,71.33125,-0.20239,,,,,4.301610303,-0.1388134431
,71.33424,0.05013,,,,,4.301791515,0.03438271605
,71.33723,0.19669,,,,,4.301972727,0.1349039781
,71.34024,-0.0166,,,,,4.302155152,-0.01138545953
,71.34325,-0.15644,,,,,4.302337576,-0.107297668
,71.34624,0.00515,,,,,4.302518788,0.00353223594
,71.34924,0.13351,,,,,4.302700606,0.09157064472
,71.35524,-0.10824,,,,,4.303064242,-0.07423868313
,71.36124,0.09445,,,,,4.303427879,0.06478052126
,71.36726,-0.08963,,,,,4.303792727,-0.06147462277
,71.37326,0.08587,,,,,4.304156364,0.0588957476
,71.37927,-0.08497,,,,,4.304520606,-0.05827846365
,71.38527,0.06472,,,,,4.304884242,0.04438957476
,71.39127,-0.07351,,,,,4.305247879,-0.05041838134
,71.39729,0.07321,,,,,4.305612727,0.05021262003
,71.40329,-0.06398,,,,,4.305976364,-0.04388203018
,71.41229,0.06517,,,,,4.306521818,0.04469821674
,71.71234,0.00007,,,,,4.324706667,0.00004801097394
,72.01228,0.00108,,,,,4.342884848,0.0007407407407
,72.31227,0.01079,,,,,4.361066061,0.007400548697
,72.6123,-0.00155,,,,,4.379249697,-0.001063100137
,72.91225,-0.00232,,,,,4.397428485,-0.00159122085
,72.93624,-0.00427,,,,,4.398882424,-0.00292866941
