Created as New Dataset,Sample 005 By FTIR User 2.0 Date Friday, April 12 2024
cm-1,%T
2832.00,97.50
2831.00,97.52
2830.00,97.54
2829.00,97.56
2828.00,97.58
2827.00,97.59
2826.00,97.61
2825.00,97.63
2824.00,97.65
2823.00,97.67
2822.00,97.68
2821.00,97.70
2820.00,97.71
2819.00,97.72
2818.00,97.74
2817.00,97.76
2816.00,97.78
2815.00,97.80
2814.00,97.82
2813.00,97.84
2812.00,97.86
2811.00,97.88
2810.00,97.89
2809.00,97.91
2808.00,97.91
2807.00,97.92
2806.00,97.94
2805.00,97.95
2804.00,97.97
2803.00,97.99
2802.00,98.01
2801.00,98.03
2800.00,98.05
2799.00,98.08
2798.00,98.09
2797.00,98.11
2796.00,98.12
2795.00,98.13
2794.00,98.14
2793.00,98.16
2792.00,98.18
2791.00,98.21
2790.00,98.22
2789.00,98.24
2788.00,98.25
2787.00,98.26
2786.00,98.27
2785.00,98.28
2784.00,98.29
2783.00,98.31
2782.00,98.33
2781.00,98.34
2780.00,98.36
2779.00,98.37
2778.00,98.39
2777.00,98.42
2776.00,98.44
2775.00,98.45
2774.00,98.47
2773.00,98.47
2772.00,98.48
2771.00,98.49
2770.00,98.50
2769.00,98.52
2768.00,98.53
2767.00,98.55
2766.00,98.56
2765.00,98.57
2764.00,98.58
2763.00,98.59
2762.00,98.60
2761.00,98.62
2760.00,98.63
2759.00,98.64
2758.00,98.66
2757.00,98.67
2756.00,98.68
2755.00,98.69
2754.00,98.71
2753.00,98.72
2752.00,98.73
2751.00,98.75
2750.00,98.77
2749.00,98.78
2748.00,98.79
2747.00,98.80
2746.00,98.80
2745.00,98.81
2744.00,98.82
2743.00,98.83
2742.00,98.84
2741.00,98.85
2740.00,98.86
2739.00,98.87
2738.00,98.88
2737.00,98.89
2736.00,98.90
2735.00,98.91
2734.00,98.92
2733.00,98.93
2732.00,98.93
2731.00,98.94
2730.00,98.95
2729.00,98.96
2728.00,98.98
2727.00,98.99
2726.00,99.00
2725.00,99.01
2724.00,99.02
2723.00,99.03
2722.00,99.03
2721.00,99.04
2720.00,99.04
2719.00,99.04
2718.00,99.05
2717.00,99.06
2716.00,99.06
2715.00,99.07
2714.00,99.08
2713.00,99.08
2712.00,99.09
2711.00,99.10
2710.00,99.11
2709.00,99.11
2708.00,99.11
2707.00,99.12
2706.00,99.12
2705.00,99.13
2704.00,99.13
2703.00,99.13
2702.00,99.14
2701.00,99.15
2700.00,99.15
2699.00,99.16
2698.00,99.16
2697.00,99.16
2696.00,99.17
2695.00,99.17
2694.00,99.18
2693.00,99.18
2692.00,99.18
2691.00,99.18
2690.00,99.18
2689.00,99.19
2688.00,99.19
2687.00,99.19
2686.00,99.19
2685.00,99.20
2684.00,99.20
2683.00,99.21
2682.00,99.22
2681.00,99.22
2680.00,99.23
2679.00,99.23
2678.00,99.23
2677.00,99.23
2676.00,99.23
2675.00,99.23
2674.00,99.23
2673.00,99.23
2672.00,99.23
2671.00,99.23
2670.00,99.24
2669.00,99.24
2668.00,99.24
2667.00,99.24
2666.00,99.24
2665.00,99.23
2664.00,99.24
2663.00,99.24
2662.00,99.24
2661.00,99.25
2660.00,99.25
2659.00,99.26
2658.00,99.26
2657.00,99.26
2656.00,99.26
2655.00,99.27
2654.00,99.27
2653.00,99.27
2652.00,99.27
2651.00,99.27
2650.00,99.27
2649.00,99.28
2648.00,99.28
2647.00,99.28
2646.00,99.29
2645.00,99.29
2644.00,99.29
2643.00,99.30
2642.00,99.30
2641.00,99.31
2640.00,99.31
2639.00,99.32
2638.00,99.32
2637.00,99.32
2636.00,99.32
2635.00,99.32
2634.00,99.33
2633.00,99.33
2632.00,99.33
2631.00,99.34
2630.00,99.35
2629.00,99.35
2628.00,99.35
2627.00,99.36
2626.00,99.36
2625.00,99.36
2624.00,99.37
2623.00,99.37
2622.00,99.37
2621.00,99.37
2620.00,99.37
2619.00,99.37
2618.00,99.37
2617.00,99.38
2616.00,99.38
2615.00,99.39
2614.00,99.39
2613.00,99.39
2612.00,99.40
2611.00,99.40
2610.00,99.40
2609.00,99.40
2608.00,99.40
2607.00,99.40
2606.00,99.40
2605.00,99.40
2604.00,99.41
2603.00,99.41
2602.00,99.41
2601.00,99.41
2600.00,99.41
2599.00,99.41
2598.00,99.41
2597.00,99.42
2596.00,99.42
2595.00,99.42
2594.00,99.42
2593.00,99.42
2592.00,99.42
2591.00,99.43
2590.00,99.43
2589.00,99.43
2588.00,99.43
2587.00,99.43
2586.00,99.43
2585.00,99.43
2584.00,99.43
2583.00,99.43
2582.00,99.44
2581.00,99.44
2580.00,99.44
2579.00,99.44
2578.00,99.44
2577.00,99.44
2576.00,99.44
2575.00,99.44
2574.00,99.44
2573.00,99.44
2572.00,99.44
2571.00,99.44
2570.00,99.44
2569.00,99.44
2568.00,99.44
2567.00,99.44
2566.00,99.44
2565.00,99.44
2564.00,99.44
2563.00,99.44
2562.00,99.44
2561.00,99.44
2560.00,99.44
2559.00,99.45
2558.00,99.45
2557.00,99.45
2556.00,99.45
2555.00,99.45
2554.00,99.45
2553.00,99.45
2552.00,99.45
2551.00,99.45
2550.00,99.45
2549.00,99.46
2548.00,99.45
2547.00,99.46
2546.00,99.46
2545.00,99.46
2544.00,99.45
2543.00,99.45
2542.00,99.45
2541.00,99.45
2540.00,99.45
2539.00,99.45
2538.00,99.46
2537.00,99.45
2536.00,99.45
2535.00,99.46
2534.00,99.46
2533.00,99.46
2532.00,99.46
2531.00,99.46
2530.00,99.46
2529.00,99.45
2528.00,99.45
2527.00,99.45
2526.00,99.45
2525.00,99.45
2524.00,99.45
2523.00,99.45
2522.00,99.46
2521.00,99.45
2520.00,99.45
2519.00,99.45
2518.00,99.45
2517.00,99.45
2516.00,99.45
2515.00,99.45
2514.00,99.45
2513.00,99.44
2512.00,99.44
2511.00,99.44
2510.00,99.44
2509.00,99.43
2508.00,99.43
2507.00,99.43
2506.00,99.44
