Created as New Dataset,Sample 002 By FTIR User 2.0 Date Friday, March 01 2024
cm-1,%T
2896.00,93.71
2895.00,93.73
2894.00,93.75
2893.00,93.77
2892.00,93.79
2891.00,93.81
2890.00,93.84
2889.00,93.86
2888.00,93.89
2887.00,93.92
2886.00,93.94
2885.00,93.97
2884.00,94.00
2883.00,94.03
2882.00,94.06
2881.00,94.10
2880.00,94.13
2879.00,94.17
2878.00,94.20
2877.00,94.24
2876.00,94.28
2875.00,94.31
2874.00,94.34
2873.00,94.37
2872.00,94.39
2871.00,94.42
2870.00,94.45
2869.00,94.48
2868.00,94.51
2867.00,94.55
2866.00,94.58
2865.00,94.61
2864.00,94.63
2863.00,94.66
2862.00,94.68
2861.00,94.71
2860.00,94.74
2859.00,94.76
2858.00,94.79
2857.00,94.81
2856.00,94.83
2855.00,94.85
2854.00,94.87
2853.00,94.89
2852.00,94.92
2851.00,94.94
2850.00,94.97
2849.00,94.99
2848.00,95.01
2847.00,95.03
2846.00,95.05
2845.00,95.07
2844.00,95.09
2843.00,95.12
2842.00,95.14
2841.00,95.17
2840.00,95.19
2839.00,95.22
2838.00,95.23
2837.00,95.25
2836.00,95.26
2835.00,95.28
2834.00,95.30
2833.00,95.32
2832.00,95.33
2831.00,95.35
2830.00,95.37
2829.00,95.39
2828.00,95.41
2827.00,95.43
2826.00,95.45
2825.00,95.46
2824.00,95.48
2823.00,95.49
2822.00,95.51
2821.00,95.52
2820.00,95.54
2819.00,95.56
2818.00,95.57
2817.00,95.59
2816.00,95.61
2815.00,95.62
2814.00,95.64
2813.00,95.66
2812.00,95.68
2811.00,95.69
2810.00,95.70
2809.00,95.72
2808.00,95.73
2807.00,95.74
2806.00,95.75
2805.00,95.77
2804.00,95.78
2803.00,95.79
2802.00,95.81
2801.00,95.82
2800.00,95.84
2799.00,95.85
2798.00,95.87
2797.00,95.88
2796.00,95.89
2795.00,95.90
2794.00,95.91
2793.00,95.93
2792.00,95.94
2791.00,95.96
2790.00,95.97
2789.00,95.98
2788.00,95.99
2787.00,96.00
2786.00,96.01
2785.00,96.02
2784.00,96.03
2783.00,96.04
2782.00,96.05
2781.00,96.06
2780.00,96.07
2779.00,96.08
2778.00,96.09
2777.00,96.11
2776.00,96.12
2775.00,96.13
2774.00,96.14
2773.00,96.15
2772.00,96.16
2771.00,96.16
2770.00,96.17
2769.00,96.18
2768.00,96.19
2767.00,96.20
2766.00,96.21
2765.00,96.22
2764.00,96.23
2763.00,96.24
2762.00,96.25
2761.00,96.26
2760.00,96.26
2759.00,96.27
2758.00,96.28
2757.00,96.29
2756.00,96.30
2755.00,96.31
2754.00,96.31
2753.00,96.32
2752.00,96.33
2751.00,96.34
2750.00,96.35
2749.00,96.36
2748.00,96.37
2747.00,96.38
2746.00,96.38
2745.00,96.39
2744.00,96.40
2743.00,96.40
2742.00,96.41
2741.00,96.42
2740.00,96.42
2739.00,96.43
2738.00,96.43
2737.00,96.44
2736.00,96.45
2735.00,96.45
2734.00,96.46
2733.00,96.47
2732.00,96.48
2731.00,96.48
2730.00,96.49
2729.00,96.50
2728.00,96.51
2727.00,96.52
2726.00,96.52
2725.00,96.53
2724.00,96.54
2723.00,96.54
2722.00,96.55
2721.00,96.55
2720.00,96.56
2719.00,96.56
2718.00,96.57
2717.00,96.58
2716.00,96.58
2715.00,96.59
2714.00,96.59
2713.00,96.60
2712.00,96.60
2711.00,96.61
2710.00,96.61
2709.00,96.62
2708.00,96.62
2707.00,96.63
2706.00,96.63
2705.00,96.64
2704.00,96.65
2703.00,96.66
2702.00,96.66
2701.00,96.66
2700.00,96.67
2699.00,96.67
2698.00,96.68
2697.00,96.68
2696.00,96.69
2695.00,96.69
2694.00,96.70
2693.00,96.70
2692.00,96.70
2691.00,96.71
2690.00,96.71
2689.00,96.72
2688.00,96.72
2687.00,96.73
2686.00,96.73
2685.00,96.73
2684.00,96.74
2683.00,96.74
2682.00,96.75
2681.00,96.75
2680.00,96.75
2679.00,96.75
2678.00,96.75
2677.00,96.76
2676.00,96.76
2675.00,96.77
2674.00,96.77
2673.00,96.77
2672.00,96.78
2671.00,96.78
2670.00,96.78
2669.00,96.79
2668.00,96.79
2667.00,96.79
2666.00,96.79
2665.00,96.80
2664.00,96.80
2663.00,96.81
2662.00,96.81
2661.00,96.82
2660.00,96.82
2659.00,96.83
2658.00,96.83
2657.00,96.83
2656.00,96.84
2655.00,96.84
2654.00,96.85
2653.00,96.85
2652.00,96.86
2651.00,96.86
2650.00,96.86
2649.00,96.86
2648.00,96.87
2647.00,96.87
2646.00,96.87
2645.00,96.88
2644.00,96.88
2643.00,96.88
2642.00,96.89
2641.00,96.89
2640.00,96.89
2639.00,96.90
2638.00,96.90
