frame_index,centroid_1_x,centroid_1_y,centroid_2_x,centroid_2_y,centroid_3_x,centroid_3_y,centroid_4_x,centroid_4_y,centroid_5_x,centroid_5_y,centroid_6_x,centroid_6_y,centroid_7_x,centroid_7_y,centroid_8_x,centroid_8_y
89,231.5,399.17355,250.0,398.803,232.0,429.2724,250.0,428.75095,234.5,514.5936,252.0,513.5411,234.5,540.6171,254.5,539.5741
90,231.5,398.94003,250.0,398.63135,232.0,428.99185,250.0,428.59357,234.5,514.60364,252.0,513.5532,234.5,540.5944,254.5,539.57495
91,231.5,398.69415,250.0,398.39536,232.0,428.83768,250.0,428.38245,234.5,514.51086,252.0,513.41907,234.5,540.4401,254.5,539.39685
92,231.5,398.5204,250.0,398.21854,232.0,428.71033,250.0,428.1789,234.5,514.49194,252.0,513.33997,234.5,540.3624,254.5,539.36707
93,231.5,398.52225,250.0,398.24533,232.0,428.7314,250.0,428.20798,234.5,514.5882,252.0,513.48083,234.5,540.5369,254.5,539.4881
94,231.5,398.3439,250.0,398.04135,232.0,428.62314,250.0,428.01367,234.5,514.5892,252.0,513.464,234.5,540.5332,254.5,539.492
95,231.5,398.1624,250.0,397.8591,232.0,428.39813,250.0,427.82477,234.5,514.5288,252.0,513.3118,234.5,540.3908,254.5,539.436
96,231.5,398.05963,250.0,397.709,232.0,428.28522,250.0,427.7087,234.5,514.5431,252.0,513.3252,234.5,540.39276,254.5,539.4405
97,231.5,397.90335,250.0,397.55493,232.0,428.24252,250.0,427.5803,234.5,514.54944,252.0,513.35046,234.5,540.4492,254.5,539.46265
98,231.5,397.75656,250.0,397.40512,232.0,428.06897,250.0,427.4993,234.5,514.52673,252.0,513.37195,234.5,540.4343,254.5,539.45654
99,231.5,397.61276,250.0,397.25653,232.0,427.895,250.0,427.39648,234.5,514.4935,252.0,513.3782,234.5,540.42847,254.5,539.44916
100,231.5,397.46277,250.0,397.0961,232.0,427.7792,250.0,427.23605,234.5,514.4936,252.0,513.37427,234.5,540.3968,254.5,539.4431
101,231.5,397.41492,250.0,397.0207,232.0,427.70264,250.0,427.14932,234.5,514.49084,252.0,513.3596,234.5,540.39026,254.5,539.43616
102,231.5,397.1687,250.0,396.7634,232.0,427.55978,250.0,426.8917,234.5,514.4364,252.0,513.2832,234.5,540.33264,254.5,539.3889
103,231.5,397.0162,250.0,396.68716,232.0,427.49945,250.0,426.74567,234.5,514.4214,252.0,513.28174,234.5,540.32117,254.5,539.3722
104,231.5,396.84836,250.0,396.52332,232.0,427.348,250.0,426.58087,234.5,514.42285,252.0,513.21814,234.5,540.2824,254.5,539.35986
105,231.5,396.87018,250.0,396.5361,232.0,427.35004,250.0,426.58664,234.5,514.4479,252.0,513.25195,234.5,540.3277,254.5,539.358
106,231.5,396.7679,250.0,396.42282,232.0,427.22943,250.0,426.53632,234.5,514.4769,252.0,513.24524,234.5,540.3478,254.5,539.37866
107,231.5,396.63995,250.0,396.27335,232.0,427.05264,250.0,426.38358,234.5,514.4754,252.0,513.2152,234.5,540.3491,254.5,539.3684
108,231.5,396.52267,250.0,396.18234,232.0,426.9974,250.0,426.33728,234.5,514.4726,252.0,513.23975,234.5,540.34186,254.5,539.371
109,231.5,396.42392,250.0,396.04074,232.0,426.86475,250.0,426.24612,234.5,514.4542,252.0,513.22534,234.5,540.3439,254.5,539.3707
110,231.5,396.38187,250.0,395.98874,232.0,426.84534,250.0,426.2297,234.5,514.48267,252.0,513.2187,234.5,540.3463,254.5,539.3887
111,231.5,396.1999,250.0,395.78384,232.0,426.67242,250.0,426.10254,234.5,514.46155,252.0,513.12585,234.5,540.3045,254.5,539.3415
112,231.5,396.18878,250.0,395.76514,232.0,426.66486,250.0,426.07712,234.5,514.4644,252.0,513.13635,234.5,540.30316,254.5,539.34235
113,231.5,396.11298,250.0,395.6626,232.0,426.6045,250.0,426.03033,234.5,514.46045,252.0,513.1555,234.5,540.30786,254.5,539.3437
114,231.5,395.85342,250.0,395.45438,232.0,426.48798,250.0,425.8265,234.5,514.33746,252.0,512.9943,234.5,540.20166,254.5,539.2584
115,231.5,395.86,250.0,395.4505,232.0,426.48737,250.0,425.81686,234.5,514.4519,252.0,513.18506,234.5,540.3008,254.5,539.35596
116,231.5,395.8184,250.0,395.4369,232.0,426.4558,250.0,425.818,234.5,514.4667,252.0,513.1758,234.5,540.30493,254.5,539.35455
117,231.5,395.6021,250.0,395.24274,232.0,426.35968,250.0,425.5899,234.5,514.33295,252.0,512.9923,234.5,540.21643,254.5,539.2669
118,231.5,395.46976,250.0,395.16507,232.0,426.29028,250.0,425.45953,234.5,514.32544,252.0,512.96173,234.5,540.2107,254.5,539.2429
119,231.5,395.41614,250.0,395.1127,232.0,426.2547,250.0,425.3733,234.5,514.3275,252.0,512.968,234.5,540.19763,254.5,539.245
120,231.5,395.41852,250.0,395.09705,232.0,426.2258,250.0,425.365,234.5,514.3387,252.0,512.97437,234.5,540.2194,254.5,539.2576
121,231.5,395.42142,250.0,395.07983,232.0,426.20157,250.0,425.3657,234.5,514.39246,252.0,513.04724,234.5,540.2552,254.5,539.31384
122,231.5,395.3497,250.0,394.9489,232.0,426.12274,250.0,425.25696,234.5,514.3844,252.0,513.00134,234.5,540.2314,254.5,539.277
123,231.5,395.33878,250.0,394.93872,232.0,426.09247,250.0,425.22577,234.5,514.3784,252.0,512.9757,234.5,540.21594,254.5,539.259
124,231.5,395.33002,250.0,394.9277,232.0,426.06622,250.0,425.23492,234.5,514.3679,252.0,512.931,234.5,540.2149,254.5,539.2526
125,231.5,395.29633,250.0,394.89218,232.0,426.03906,250.0,425.21628,234.5,514.3656,252.0,512.92676,234.5,540.21204,254.5,539.2558
126,231.5,395.32715,250.0,394.91516,232.0,426.02072,250.0,425.2413,234.5,514.46375,252.0,513.02423,234.5,540.27576,254.5,539.311
127,231.5,395.3266,250.0,394.9153,232.0,426.05405,250.0,425.23505,234.5,514.4707,252.0,513.03265,234.5,540.3079,254.5,539.3351
128,231.5,395.32822,250.0,394.92972,232.0,426.057,250.0,425.231,234.5,514.4938,252.0,513.03613,234.5,540.3095,254.5,539.3361
129,231.5,395.26862,250.0,394.8643,232.0,426.04343,250.0,425.2207,234.5,514.42737,252.0,512.95056,234.5,540.2709,254.5,539.307
130,231.5,395.4243,250.0,395.05328,232.0,426.12674,250.0,425.3647,234.5,514.6051,252.0,513.1935,234.5,540.4185,254.5,539.4723
131,231.5,395.31293,250.0,394.94614,232.0,426.04965,250.0,425.28235,234.5,514.51807,252.0,513.10913,234.5,540.33344,254.5,539.3831
132,231.5,395.34454,250.0,394.95682,232.0,426.066,250.0,425.27725,234.5,514.52246,252.0,513.1019,234.5,540.34906,254.5,539.385
133,231.5,395.3026,250.0,394.92795,232.0,426.0978,250.0,425.2409,234.5,514.5077,252.0,513.07635,234.5,540.31384,254.5,539.37354
134,231.5,395.41278,250.0,395.03864,232.0,426.10754,250.0,425.3257,234.5,514.5574,252.0,513.1484,234.5,540.41516,254.5,539.43176
135,231.5,395.41278,250.0,395.04562,232.0,426.12897,250.0,425.36517,234.5,514.61414,252.0,513.1605,234.5,540.421,254.5,539.442
136,231.5,395.2689,250.0,394.8561,232.0,426.04034,250.0,425.1846,234.5,514.4671,252.0,512.9587,234.5,540.259,254.5,539.31055
137,231.5,395.32245,250.0,394.95142,232.0,426.06824,250.0,425.23767,234.5,514.5271,252.0,513.0598,234.5,540.3411,254.5,539.37964
138,231.5,395.4674,250.0,395.13126,232.0,426.1925,250.0,425.47842,234.5,514.7146,252.0,513.2544,234.5,540.48395,254.5,539.531
139,231.5,395.40366,250.0,395.04483,232.0,426.17252,250.0,425.37207,234.5,514.6599,252.0,513.1469,234.5,540.40436,254.5,539.4707
140,231.5,395.3859,250.0,395.02985,232.0,426.14142,250.0,425.36783,234.5,514.6324,252.0,513.138,234.5,540.3938,254.5,539.4516
141,231.5,395.46826,250.0,395.1159,232.0,426.18958,250.0,425.43286,234.5,514.66724,252.0,513.2289,234.5,540.5048,254.5,539.52484
142,231.5,395.43256,250.0,395.0908,232.0,426.177,250.0,425.41434,234.5,514.67554,252.0,513.16675,234.5,540.4561,254.5,539.4946
143,231.5,395.28088,250.0,394.87912,232.0,425.98907,250.0,425.2244,234.5,514.5139,252.0,513.01416,234.5,540.2936,254.5,539.3443
144,231.5,395.28714,250.0,394.88895,232.0,426.02533,250.0,425.266,234.5,514.52026,252.0,513.0377,234.5,540.3197,254.5,539.3559
145,231.5,395.4427,250.0,395.08466,232.0,426.17294,250.0,425.47498,234.5,514.72534,252.0,513.1917,234.5,540.4593,254.5,539.51666
146,231.5,395.4734,250.0,395.11172,232.0,426.1706,250.0,425.49292,234.5,514.7323,252.0,513.2102,234.5,540.5047,254.5,539.51733
147,231.5,395.44675,250.0,395.10394,232.0,426.19333,250.0,425.49313,234.5,514.7113,252.0,513.2046,234.5,540.4832,254.5,539.50824
148,231.5,395.44006,250.0,395.03476,232.0,426.17838,250.0,425.46548,234.5,514.70593,252.0,513.19275,234.5,540.45135,254.5,539.50616
149,231.5,395.31796,250.0,394.9256,232.0,426.10416,250.0,425.32773,234.5,514.56665,252.0,513.05347,234.5,540.3188,254.5,539.38586
150,231.5,395.391,250.0,395.0129,232.0,426.1296,250.0,425.38794,234.5,514.6664,252.0,513.1332,234.5,540.3913,254.5,539.50116
151,231.5,395.4075,250.0,395.02747,232.0,426.1451,250.0,425.44705,234.5,514.66876,252.0,513.14166,234.5,540.41516,254.5,539.5
152,231.5,395.296,250.0,394.9004,232.0,426.09,250.0,425.3571,234.5,514.5592,252.0,513.04645,234.5,540.3232,254.5,539.3716
153,231.5,395.41238,250.0,395.07968,232.0,426.17615,250.0,425.48175,234.5,514.6916,252.0,513.19617,234.5,540.4775,254.5,539.52655
154,231.5,395.4093,250.0,395.06607,232.0,426.16663,250.0,425.48145,234.5,514.6894,252.0,513.1907,234.5,540.4711,254.5,539.49835
155,231.5,395.40814,250.0,395.06586,232.0,426.16443,250.0,425.46423,234.5,514.6864,252.0,513.2167,234.5,540.4638,254.5,539.5039
156,231.5,395.32388,250.0,394.9255,232.0,426.107,250.0,425.41058,234.5,514.5856,252.0,513.0933,234.5,540.3409,254.5,539.3733
157,231.5,395.32376,250.0,394.92062,232.0,426.0953,250.0,425.39334,234.5,514.5938,252.0,513.08887,234.5,540.34564,254.5,539.41425
158,231.5,395.3649,250.0,394.96228,232.0,426.09775,250.0,425.41562,234.5,514.6492,252.0,513.13184,234.5,540.3881,254.5,539.4496
159,231.5,395.4495,250.0,395.13306,232.0,426.16663,250.0,425.4836,234.5,514.7042,252.0,513.1764,234.5,540.50726,254.5,539.53815
160,231.5,395.51047,250.0,395.16473,232.0,426.22226,250.0,425.52652,234.5,514.7493,252.0,513.233,234.5,540.52747,254.5,539.5448
161,231.5,395.52863,250.0,395.20422,232.0,426.2372,250.0,425.59415,234.5,514.74713,252.0,513.2279,234.5,540.4805,254.5,539.5498
162,231.5,395.58078,250.0,395.23117,232.0,426.29614,250.0,425.6503,234.5,514.7497,252.0,513.2257,234.5,540.4486,254.5,539.5153
163,231.5,395.59573,250.0,395.2922,232.0,426.32428,250.0,425.68726,234.5,514.7355,252.0,513.2202,234.5,540.43506,254.5,539.48785
164,231.5,395.73502,250.0,395.40225,232.0,426.37167,250.0,425.74042,234.5,514.74567,252.0,513.1944,234.5,540.4142,254.5,539.48004
